period,product_id,store_id,units,revenue,cost,gross_profit,promo_days,stockout_days,days,avg_selling_price
2022-12-26/2023-01-01,P00029,S00200,25,2361.75,1488.75,873.0,0,0,1,94.47
2022-12-26/2023-01-01,P00030,S00003,52,4626.96,3245.32,1381.64,0,0,1,88.98
2022-12-26/2023-01-01,P00030,S00012,43,4081.99,2683.63,1398.36,0,0,1,94.93
2022-12-26/2023-01-01,P00030,S00023,45,4077.0,2808.45,1268.55,0,0,1,90.6
2022-12-26/2023-01-01,P00030,S00028,8,713.52,499.28,214.24,0,0,1,89.19
2022-12-26/2023-01-01,P00030,S00030,40,3580.0,2496.4,1083.6,0,0,1,89.5
2022-12-26/2023-01-01,P00030,S00038,12,1087.68,748.92,338.76,0,0,1,90.64
2022-12-26/2023-01-01,P00030,S00043,54,4943.7,3370.14,1573.56,0,0,1,91.55
2022-12-26/2023-01-01,P00030,S00069,14,1260.0,873.74,386.26,0,0,1,90.0
2022-12-26/2023-01-01,P00030,S00070,31,2909.66,1934.71,974.95,0,0,1,93.86
2022-12-26/2023-01-01,P00030,S00071,35,3171.0,2184.35,986.65,0,0,1,90.6
2022-12-26/2023-01-01,P00030,S00075,28,2493.12,1747.48,745.64,0,0,1,89.04
2022-12-26/2023-01-01,P00030,S00077,55,5209.6,3432.55,1777.05,0,0,1,94.72
2022-12-26/2023-01-01,P00030,S00119,19,1661.17,1185.79,475.38,0,0,1,87.43
2022-12-26/2023-01-01,P00030,S00120,6,527.04,374.46,152.58,0,0,1,87.84
2022-12-26/2023-01-01,P00030,S00122,3,274.74,187.23,87.51,0,0,1,91.58
2022-12-26/2023-01-01,P00030,S00123,16,1475.36,998.56,476.8,0,0,1,92.21
2022-12-26/2023-01-01,P00030,S00126,58,5284.96,3619.78,1665.18,0,0,1,91.12
2022-12-26/2023-01-01,P00030,S00149,25,2243.25,1560.25,683.0,0,0,1,89.73
2022-12-26/2023-01-01,P00030,S00158,31,2862.54,1934.71,927.83,0,0,1,92.34
2022-12-26/2023-01-01,P00030,S00162,36,3164.4,2246.76,917.64,0,0,1,87.9
2022-12-26/2023-01-01,P00030,S00184,7,626.57,436.87,189.7,0,0,1,89.51
2022-12-26/2023-01-01,P00030,S00187,65,6119.1,4056.65,2062.45,0,0,1,94.14
2022-12-26/2023-01-01,P00030,S00189,18,1659.96,1123.38,536.58,0,0,1,92.22
2022-12-26/2023-01-01,P00031,S00003,161,20276.34,11426.17,8850.17,0,0,1,125.94
2022-12-26/2023-01-01,P00031,S00011,869,111961.96,61672.93,50289.03,0,0,1,128.84
2022-12-26/2023-01-01,P00031,S00017,13,1728.22,922.61,805.61,0,0,1,132.94
2022-12-26/2023-01-01,P00031,S00030,126,16480.8,8942.22,7538.58,0,0,1,130.8
2022-12-26/2023-01-01,P00031,S00033,122,15234.14,8658.34,6575.8,0,0,1,124.87
2022-12-26/2023-01-01,P00031,S00035,55,6994.35,3903.35,3091.0,0,0,1,127.17
2022-12-26/2023-01-01,P00031,S00055,163,22399.46,11568.11,10831.35,0,0,1,137.42
2022-12-26/2023-01-01,P00031,S00070,217,29277.64,15400.49,13877.15,0,0,1,134.92
2022-12-26/2023-01-01,P00031,S00072,89,11565.55,6316.33,5249.22,0,0,1,129.95
2022-12-26/2023-01-01,P00031,S00073,118,15600.78,8374.46,7226.32,0,0,1,132.21
2022-12-26/2023-01-01,P00031,S00091,45,5939.1,3193.65,2745.45,0,0,1,131.98
2022-12-26/2023-01-01,P00031,S00111,55,7114.25,3903.35,3210.9,0,0,1,129.35
2022-12-26/2023-01-01,P00031,S00124,109,13791.77,7735.73,6056.04,0,0,1,126.53
2022-12-26/2023-01-01,P00031,S00126,617,81308.26,43788.49,37519.77,0,0,1,131.78
2022-12-26/2023-01-01,P00031,S00138,32,4101.44,2271.04,1830.4,0,0,1,128.17
2022-12-26/2023-01-01,P00031,S00140,41,5027.83,2909.77,2118.06,0,0,1,122.63
2022-12-26/2023-01-01,P00031,S00147,61,7973.31,4329.17,3644.14,0,0,1,130.71
2022-12-26/2023-01-01,P00031,S00148,241,31211.91,17103.77,14108.14,0,0,1,129.51
2022-12-26/2023-01-01,P00031,S00150,47,6047.02,3335.59,2711.43,0,0,1,128.66
2022-12-26/2023-01-01,P00031,S00158,90,11738.7,6387.3,5351.4,0,0,1,130.43
2022-12-26/2023-01-01,P00031,S00160,29,3700.98,2058.13,1642.85,0,0,1,127.62
2022-12-26/2023-01-01,P00031,S00162,82,10514.04,5819.54,4694.5,0,0,1,128.22
2022-12-26/2023-01-01,P00031,S00164,119,16080.47,8445.43,7635.04,0,0,1,135.13
2022-12-26/2023-01-01,P00031,S00174,86,11526.58,6103.42,5423.16,0,0,1,134.03
2022-12-26/2023-01-01,P00031,S00187,162,21452.04,11497.14,9954.9,0,0,1,132.42
2022-12-26/2023-01-01,P00032,S00003,144,9367.2,6645.6,2721.6,0,0,1,65.05
2022-12-26/2023-01-01,P00032,S00008,4,250.84,184.6,66.24,0,0,1,62.71
2022-12-26/2023-01-01,P00032,S00019,52,3720.08,2399.8,1320.28,0,0,1,71.54
2022-12-26/2023-01-01,P00032,S00022,41,2630.97,1892.15,738.82,0,0,1,64.17
2022-12-26/2023-01-01,P00032,S00024,72,4728.24,3322.8,1405.44,0,0,1,65.67
2022-12-26/2023-01-01,P00032,S00027,66,4414.08,3045.9,1368.18,0,0,1,66.88
2022-12-26/2023-01-01,P00032,S00029,90,5996.7,4153.5,1843.2,0,0,1,66.63
2022-12-26/2023-01-01,P00032,S00034,77,5278.35,3553.55,1724.8,0,0,1,68.55
2022-12-26/2023-01-01,P00032,S00036,137,9081.73,6322.55,2759.18,0,0,1,66.29
2022-12-26/2023-01-01,P00032,S00043,61,3982.69,2815.15,1167.54,0,0,1,65.29
2022-12-26/2023-01-01,P00032,S00065,15,1034.1,692.25,341.85,0,0,1,68.94
2022-12-26/2023-01-01,P00032,S00067,27,1775.52,1246.05,529.47,0,0,1,65.76
2022-12-26/2023-01-01,P00032,S00086,56,3648.4,2584.4,1064.0,0,0,1,65.15
2022-12-26/2023-01-01,P00032,S00089,83,5377.57,3830.45,1547.12,0,0,1,64.79
2022-12-26/2023-01-01,P00032,S00092,82,5452.18,3784.3,1667.88,0,0,1,66.49
2022-12-26/2023-01-01,P00032,S00100,72,4987.44,3322.8,1664.64,0,0,1,69.27
2022-12-26/2023-01-01,P00032,S00105,101,6937.69,4661.15,2276.54,0,0,1,68.69
2022-12-26/2023-01-01,P00032,S00114,13,879.06,599.95,279.11,0,0,1,67.62
2022-12-26/2023-01-01,P00032,S00130,142,9691.5,6553.3,3138.2,0,0,1,68.25
2022-12-26/2023-01-01,P00032,S00139,93,5993.85,4291.95,1701.9,0,0,1,64.45
2022-12-26/2023-01-01,P00032,S00147,35,2305.45,1615.25,690.2,0,0,1,65.87
2022-12-26/2023-01-01,P00032,S00149,38,2516.74,1753.7,763.04,0,0,1,66.23
2022-12-26/2023-01-01,P00032,S00163,79,5228.22,3645.85,1582.37,0,0,1,66.18
2022-12-26/2023-01-01,P00032,S00172,64,4140.8,2953.6,1187.2,0,0,1,64.7
2022-12-26/2023-01-01,P00032,S00174,107,7301.68,4938.05,2363.63,0,0,1,68.24
2022-12-26/2023-01-01,P00032,S00188,105,7315.35,4845.75,2469.6,0,0,1,69.67
2022-12-26/2023-01-01,P00033,S00003,68,2983.84,1999.2,984.64,0,0,1,43.88
2022-12-26/2023-01-01,P00033,S00018,17,759.22,499.8,259.42,0,0,1,44.66
2022-12-26/2023-01-01,P00033,S00022,62,2670.34,1822.8,847.54,0,0,1,43.07
2022-12-26/2023-01-01,P00033,S00024,105,4890.9,3087.0,1803.9,0,0,1,46.58
2022-12-26/2023-01-01,P00033,S00039,28,1203.44,823.2,380.24,0,0,1,42.98
2022-12-26/2023-01-01,P00033,S00051,47,2061.42,1381.8,679.62,0,0,1,43.86
2022-12-26/2023-01-01,P00033,S00055,22,973.06,646.8,326.26,0,0,1,44.23
2022-12-26/2023-01-01,P00033,S00101,6,268.32,176.4,91.92,0,0,1,44.72
2022-12-26/2023-01-01,P00033,S00117,18,786.78,529.2,257.58,0,0,1,43.71
2022-12-26/2023-01-01,P00033,S00137,5,218.15,147.0,71.15,0,0,1,43.63
2022-12-26/2023-01-01,P00033,S00141,56,2483.04,1646.4,836.64,0,0,1,44.34
2022-12-26/2023-01-01,P00033,S00150,8,354.32,235.2,119.12,0,0,1,44.29
2022-12-26/2023-01-01,P00033,S00185,30,1387.2,882.0,505.2,0,0,1,46.24
2022-12-26/2023-01-01,P00034,S00011,64,3096.96,2203.52,893.44,0,0,1,48.39
2022-12-26/2023-01-01,P00034,S00074,10,496.3,344.3,152.0,0,0,1,49.63
2022-12-26/2023-01-01,P00034,S00115,153,7584.21,5267.79,2316.42,0,0,1,49.57
2022-12-26/2023-01-01,P00034,S00131,56,2685.2,1928.08,757.12,0,0,1,47.95
2022-12-26/2023-01-01,P00034,S00158,58,2974.24,1996.94,977.3,0,0,1,51.28
2022-12-26/2023-01-01,P00034,S00172,122,6052.42,4200.46,1851.96,0,0,1,49.61
2022-12-26/2023-01-01,P00034,S00183,34,1751.0,1170.62,580.38,0,0,1,51.5
2022-12-26/2023-01-01,P00034,S00195,47,2306.29,1618.21,688.08,0,0,1,49.07
2022-12-26/2023-01-01,P00035,S00034,290,34750.7,22860.7,11890.0,0,0,1,119.83
2022-12-26/2023-01-01,P00035,S00043,343,40789.56,27038.69,13750.87,0,0,1,118.92
2022-12-26/2023-01-01,P00035,S00047,665,81455.85,52421.95,29033.9,0,0,1,122.49
2022-12-26/2023-01-01,P00035,S00056,239,28290.43,18840.37,9450.06,0,0,1,118.37
2022-12-26/2023-01-01,P00035,S00070,102,12524.58,8040.66,4483.92,0,0,1,122.79
2022-12-26/2023-01-01,P00035,S00075,111,12915.96,8750.13,4165.83,0,0,1,116.36
2022-12-26/2023-01-01,P00035,S00077,260,31826.6,20495.8,11330.8,0,0,1,122.41
2022-12-26/2023-01-01,P00035,S00085,169,21032.05,13322.27,7709.78,0,0,1,124.45
2022-12-26/2023-01-01,P00035,S00101,88,10384.88,6937.04,3447.84,0,0,1,118.01
2022-12-26/2023-01-01,P00035,S00102,193,23250.71,15214.19,8036.52,0,0,1,120.47
2022-12-26/2023-01-01,P00035,S00109,96,11622.72,7567.68,4055.04,0,0,1,121.07
2022-12-26/2023-01-01,P00035,S00115,264,33248.16,20811.12,12437.04,0,0,1,125.94
2022-12-26/2023-01-01,P00035,S00135,261,32486.67,20574.63,11912.04,0,0,1,124.47
2022-12-26/2023-01-01,P00035,S00137,76,8632.84,5991.08,2641.76,0,0,1,113.59
2022-12-26/2023-01-01,P00035,S00139,235,29680.5,18525.05,11155.45,0,0,1,126.3
2022-12-26/2023-01-01,P00035,S00144,305,37597.35,24043.15,13554.2,0,0,1,123.27
2022-12-26/2023-01-01,P00035,S00158,392,48051.36,30901.36,17150.0,0,0,1,122.58
2022-12-26/2023-01-01,P00035,S00167,119,14448.98,9380.77,5068.21,0,0,1,121.42
2022-12-26/2023-01-01,P00035,S00173,163,19664.32,12849.29,6815.03,0,0,1,120.64
2022-12-26/2023-01-01,P00035,S00180,91,10597.86,7173.53,3424.33,0,0,1,116.46
2022-12-26/2023-01-01,P00036,S00003,68,6386.56,4346.56,2040.0,0,0,1,93.92
2022-12-26/2023-01-01,P00036,S00014,24,2267.28,1534.08,733.2,0,0,1,94.47
2022-12-26/2023-01-01,P00036,S00020,6,542.58,383.52,159.06,0,0,1,90.43
2022-12-26/2023-01-01,P00036,S00021,143,13334.75,9140.56,4194.19,0,0,1,93.25
2022-12-26/2023-01-01,P00036,S00027,46,4457.4,2940.32,1517.08,0,0,1,96.9
2022-12-26/2023-01-01,P00036,S00032,13,1253.07,830.96,422.11,0,0,1,96.39
2022-12-26/2023-01-01,P00036,S00040,16,1546.88,1022.72,524.16,0,0,1,96.68
2022-12-26/2023-01-01,P00036,S00043,87,8505.99,5561.04,2944.95,0,0,1,97.77
2022-12-26/2023-01-01,P00036,S00048,23,2094.38,1470.16,624.22,0,0,1,91.06
2022-12-26/2023-01-01,P00036,S00072,60,5623.2,3835.2,1788.0,0,0,1,93.72
2022-12-26/2023-01-01,P00036,S00080,16,1536.0,1022.72,513.28,0,0,1,96.0
2022-12-26/2023-01-01,P00036,S00090,26,2385.24,1661.92,723.32,0,0,1,91.74
2022-12-26/2023-01-01,P00036,S00108,33,2958.78,2109.36,849.42,0,0,1,89.66
2022-12-26/2023-01-01,P00036,S00142,9,861.12,575.28,285.84,0,0,1,95.68
2022-12-26/2023-01-01,P00036,S00144,30,2892.6,1917.6,975.0,0,0,1,96.42
2022-12-26/2023-01-01,P00036,S00148,60,5583.6,3835.2,1748.4,0,0,1,93.06
2022-12-26/2023-01-01,P00036,S00149,20,1884.8,1278.4,606.4,0,0,1,94.24
2022-12-26/2023-01-01,P00036,S00157,53,4785.37,3387.76,1397.61,0,0,1,90.29
2022-12-26/2023-01-01,P00036,S00159,26,2526.42,1661.92,864.5,0,0,1,97.17
2022-12-26/2023-01-01,P00036,S00160,20,1799.2,1278.4,520.8,0,0,1,89.96
2022-12-26/2023-01-01,P00036,S00162,40,3700.8,2556.8,1144.0,0,0,1,92.52
2022-12-26/2023-01-01,P00036,S00163,86,8261.16,5497.12,2764.04,0,0,1,96.06
2022-12-26/2023-01-01,P00036,S00184,15,1367.7,958.8,408.9,0,0,1,91.18
2022-12-26/2023-01-01,P00036,S00187,58,5712.42,3707.36,2005.06,0,0,1,98.49
2022-12-26/2023-01-01,P00036,S00189,83,7922.35,5305.36,2616.99,0,0,1,95.45
2022-12-26/2023-01-01,P00036,S00193,28,2588.6,1789.76,798.84,0,0,1,92.45
2022-12-26/2023-01-01,P00036,S00195,42,4163.88,2684.64,1479.24,0,0,1,99.14
2022-12-26/2023-01-01,P00036,S00199,6,549.3,383.52,165.78,0,0,1,91.55
2022-12-26/2023-01-01,P00037,S00014,72,10392.48,5661.36,4731.12,0,0,1,144.34
2022-12-26/2023-01-01,P00037,S00022,101,14270.29,7941.63,6328.66,0,0,1,141.29
2022-12-26/2023-01-01,P00037,S00024,75,10549.5,5897.25,4652.25,0,0,1,140.66
2022-12-26/2023-01-01,P00037,S00080,86,13025.56,6762.18,6263.38,0,0,1,151.46
2022-12-26/2023-01-01,P00037,S00086,42,5866.14,3302.46,2563.68,0,0,1,139.67
2022-12-26/2023-01-01,P00037,S00092,137,18122.36,10772.31,7350.05,0,0,1,132.28
2022-12-26/2023-01-01,P00037,S00115,114,16420.56,8963.82,7456.74,0,0,1,144.04
2022-12-26/2023-01-01,P00037,S00130,108,15296.04,8492.04,6804.0,0,0,1,141.63
2022-12-26/2023-01-01,P00037,S00131,77,10708.39,6054.51,4653.88,0,0,1,139.07
2022-12-26/2023-01-01,P00038,S00009,12,544.8,344.04,200.76,0,0,1,45.4
2022-12-26/2023-01-01,P00038,S00012,55,2663.65,1576.85,1086.8,0,0,1,48.43
2022-12-26/2023-01-01,P00038,S00027,129,4859.43,3698.43,1161.0,1,0,1,37.67
2022-12-26/2023-01-01,P00038,S00028,8,370.24,229.36,140.88,0,0,1,46.28
2022-12-26/2023-01-01,P00038,S00043,111,5380.17,3182.37,2197.8,0,0,1,48.47
2022-12-26/2023-01-01,P00038,S00050,9,430.29,258.03,172.26,0,0,1,47.81
2022-12-26/2023-01-01,P00038,S00057,5,233.7,143.35,90.35,0,0,1,46.74
2022-12-26/2023-01-01,P00038,S00062,137,6540.38,3927.79,2612.59,0,0,1,47.74
2022-12-26/2023-01-01,P00038,S00069,39,1859.91,1118.13,741.78,0,0,1,47.69
2022-12-26/2023-01-01,P00038,S00071,31,1446.77,888.77,558.0,0,0,1,46.67
2022-12-26/2023-01-01,P00038,S00075,20,913.6,573.4,340.2,0,0,1,45.68
2022-12-26/2023-01-01,P00038,S00080,4,191.96,114.68,77.28,0,0,1,47.99
2022-12-26/2023-01-01,P00038,S00082,115,5753.45,3297.05,2456.4,0,0,1,50.03
2022-12-26/2023-01-01,P00038,S00093,4,187.16,114.68,72.48,0,0,1,46.79
2022-12-26/2023-01-01,P00038,S00100,106,5344.52,3039.02,2305.5,0,0,1,50.42
2022-12-26/2023-01-01,P00038,S00106,11,496.21,315.37,180.84,0,0,1,45.11
2022-12-26/2023-01-01,P00038,S00113,34,1679.6,974.78,704.82,0,0,1,49.4
2022-12-26/2023-01-01,P00038,S00115,20,999.8,573.4,426.4,0,0,1,49.99
2022-12-26/2023-01-01,P00038,S00145,61,3015.23,1748.87,1266.36,0,0,1,49.43
2022-12-26/2023-01-01,P00038,S00146,5,253.0,143.35,109.65,0,0,1,50.6
2022-12-26/2023-01-01,P00038,S00152,43,2043.36,1232.81,810.55,0,0,1,47.52
2022-12-26/2023-01-01,P00038,S00157,47,2129.1,1347.49,781.61,0,0,1,45.3
2022-12-26/2023-01-01,P00038,S00158,77,3759.91,2207.59,1552.32,0,0,1,48.83
2022-12-26/2023-01-01,P00038,S00166,45,2198.25,1290.15,908.1,0,0,1,48.85
2022-12-26/2023-01-01,P00038,S00169,42,2089.08,1204.14,884.94,0,0,1,49.74
2022-12-26/2023-01-01,P00038,S00172,29,1345.31,831.43,513.88,0,0,1,46.39
2022-12-26/2023-01-01,P00038,S00179,5,240.05,143.35,96.7,0,0,1,48.01
2022-12-26/2023-01-01,P00038,S00181,84,4073.16,2408.28,1664.88,0,0,1,48.49
2022-12-26/2023-01-01,P00038,S00185,68,3346.96,1949.56,1397.4,0,0,1,49.22
2022-12-26/2023-01-01,P00038,S00190,6,291.0,172.02,118.98,0,0,1,48.5
2022-12-26/2023-01-01,P00038,S00196,12,570.72,344.04,226.68,0,0,1,47.56
2022-12-26/2023-01-01,P00038,S00200,26,1218.88,745.42,473.46,0,0,1,46.88
2022-12-26/2023-01-01,P00039,S00019,20,1418.0,956.2,461.8,0,0,1,70.9
2022-12-26/2023-01-01,P00039,S00023,38,2538.4,1816.78,721.62,0,0,1,66.8
2022-12-26/2023-01-01,P00039,S00024,59,4094.6,2820.79,1273.81,0,0,1,69.4
2022-12-26/2023-01-01,P00039,S00033,45,2983.05,2151.45,831.6,0,0,1,66.29
2022-12-26/2023-01-01,P00039,S00034,54,3785.4,2581.74,1203.66,0,0,1,70.1
2022-12-26/2023-01-01,P00039,S00048,27,1900.8,1290.87,609.93,0,0,1,70.4
2022-12-26/2023-01-01,P00039,S00051,21,1384.32,1004.01,380.31,0,0,1,65.92
2022-12-26/2023-01-01,P00039,S00053,27,1558.44,1290.87,267.57,1,0,1,57.72
2022-12-26/2023-01-01,P00039,S00055,19,1361.92,908.39,453.53,0,0,1,71.68
2022-12-26/2023-01-01,P00039,S00059,3,200.76,143.43,57.33,0,0,1,66.92
2022-12-26/2023-01-01,P00039,S00068,63,4583.88,3012.03,1571.85,0,0,1,72.76
2022-12-26/2023-01-01,P00039,S00070,104,7053.28,4972.24,2081.04,0,0,1,67.82
2022-12-26/2023-01-01,P00039,S00075,32,2152.64,1529.92,622.72,0,0,1,67.27
2022-12-26/2023-01-01,P00039,S00082,44,3151.28,2103.64,1047.64,0,0,1,71.62
2022-12-26/2023-01-01,P00039,S00084,29,2066.83,1386.49,680.34,0,0,1,71.27
2022-12-26/2023-01-01,P00039,S00100,25,1747.5,1195.25,552.25,0,0,1,69.9
2022-12-26/2023-01-01,P00039,S00103,4,279.16,191.24,87.92,0,0,1,69.79
2022-12-26/2023-01-01,P00039,S00119,56,3743.6,2677.36,1066.24,0,0,1,66.85
2022-12-26/2023-01-01,P00039,S00126,86,6184.26,4111.66,2072.6,0,0,1,71.91
2022-12-26/2023-01-01,P00039,S00135,21,1461.6,1004.01,457.59,0,0,1,69.6
2022-12-26/2023-01-01,P00039,S00143,12,823.68,573.72,249.96,0,0,1,68.64
2022-12-26/2023-01-01,P00039,S00148,34,2296.02,1625.54,670.48,0,0,1,67.53
2022-12-26/2023-01-01,P00039,S00152,15,991.35,717.15,274.2,0,0,1,66.09
2022-12-26/2023-01-01,P00039,S00164,44,3063.28,2103.64,959.64,0,0,1,69.62
2022-12-26/2023-01-01,P00039,S00167,14,938.84,669.34,269.5,0,0,1,67.06
2022-12-26/2023-01-01,P00039,S00189,94,6521.72,4494.14,2027.58,0,0,1,69.38
2022-12-26/2023-01-01,P00039,S00196,2,137.2,95.62,41.58,0,0,1,68.6
2022-12-26/2023-01-01,P00040,S00004,16,1274.4,881.28,393.12,0,0,1,79.65
2022-12-26/2023-01-01,P00040,S00025,32,2724.16,1762.56,961.6,0,0,1,85.13
2022-12-26/2023-01-01,P00040,S00030,140,11247.6,7711.2,3536.4,0,0,1,80.34
2022-12-26/2023-01-01,P00040,S00035,35,2666.3,1927.8,738.5,0,0,1,76.18
2022-12-26/2023-01-01,P00040,S00037,20,1624.2,1101.6,522.6,0,0,1,81.21
2022-12-26/2023-01-01,P00040,S00039,68,5207.44,3745.44,1462.0,0,0,1,76.58
2022-12-26/2023-01-01,P00040,S00048,101,7913.35,5563.08,2350.27,0,0,1,78.35
2022-12-26/2023-01-01,P00040,S00067,55,4247.65,3029.4,1218.25,0,0,1,77.23
2022-12-26/2023-01-01,P00040,S00069,6,478.8,330.48,148.32,0,0,1,79.8
2022-12-26/2023-01-01,P00040,S00101,57,4326.87,3139.56,1187.31,0,0,1,75.91
2022-12-26/2023-01-01,P00040,S00113,40,3164.8,2203.2,961.6,0,0,1,79.12
2022-12-26/2023-01-01,P00040,S00117,61,4703.71,3359.88,1343.83,0,0,1,77.11
2022-12-26/2023-01-01,P00040,S00124,61,4564.02,3359.88,1204.14,0,0,1,74.82
2022-12-26/2023-01-01,P00040,S00127,162,13168.98,8922.96,4246.02,0,0,1,81.29
2022-12-26/2023-01-01,P00040,S00135,36,2843.28,1982.88,860.4,0,0,1,78.98
2022-12-26/2023-01-01,P00040,S00136,67,5455.81,3690.36,1765.45,0,0,1,81.43
2022-12-26/2023-01-01,P00040,S00157,37,2954.45,2037.96,916.49,0,0,1,79.85
2022-12-26/2023-01-01,P00040,S00167,50,3952.5,2754.0,1198.5,0,0,1,79.05
2022-12-26/2023-01-01,P00040,S00181,30,2471.1,1652.4,818.7,0,0,1,82.37
2022-12-26/2023-01-01,P00041,S00015,121,15497.68,10449.56,5048.12,0,0,1,128.08
2022-12-26/2023-01-01,P00041,S00019,40,5396.4,3454.4,1942.0,0,0,1,134.91
2022-12-26/2023-01-01,P00041,S00021,416,52083.2,35925.76,16157.44,0,0,1,125.2
2022-12-26/2023-01-01,P00041,S00024,90,11781.0,7772.4,4008.6,0,0,1,130.9
2022-12-26/2023-01-01,P00041,S00045,10,1237.2,863.6,373.6,0,0,1,123.72
2022-12-26/2023-01-01,P00041,S00051,76,9514.44,6563.36,2951.08,0,0,1,125.19
2022-12-26/2023-01-01,P00041,S00056,59,7349.63,5095.24,2254.39,0,0,1,124.57
2022-12-26/2023-01-01,P00041,S00082,92,11493.56,7945.12,3548.44,0,0,1,124.93
2022-12-26/2023-01-01,P00041,S00092,137,17453.8,11831.32,5622.48,0,0,1,127.4
2022-12-26/2023-01-01,P00041,S00102,85,11165.6,7340.6,3825.0,0,0,1,131.36
2022-12-26/2023-01-01,P00041,S00105,67,8888.22,5786.12,3102.1,0,0,1,132.66
2022-12-26/2023-01-01,P00041,S00109,66,8667.78,5699.76,2968.02,0,0,1,131.33
2022-12-26/2023-01-01,P00041,S00110,211,27446.88,18221.96,9224.92,0,0,1,130.08
2022-12-26/2023-01-01,P00041,S00118,12,1571.76,1036.32,535.44,0,0,1,130.98
2022-12-26/2023-01-01,P00041,S00124,126,15345.54,10881.36,4464.18,0,0,1,121.79
2022-12-26/2023-01-01,P00041,S00129,42,5218.92,3627.12,1591.8,0,0,1,124.26
2022-12-26/2023-01-01,P00041,S00139,96,12324.48,8290.56,4033.92,0,0,1,128.38
2022-12-26/2023-01-01,P00041,S00143,9,1117.98,777.24,340.74,0,0,1,124.22
2022-12-26/2023-01-01,P00041,S00144,71,9519.68,6131.56,3388.12,0,0,1,134.08
2022-12-26/2023-01-01,P00041,S00145,71,9628.31,6131.56,3496.75,0,0,1,135.61
2022-12-26/2023-01-01,P00041,S00168,20,2470.6,1727.2,743.4,0,0,1,123.53
2022-12-26/2023-01-01,P00041,S00188,85,11411.25,7340.6,4070.65,0,0,1,134.25
2022-12-26/2023-01-01,P00042,S00003,21,873.81,550.83,322.98,0,0,1,41.61
2022-12-26/2023-01-01,P00042,S00004,21,927.78,550.83,376.95,0,0,1,44.18
2022-12-26/2023-01-01,P00042,S00006,25,1106.75,655.75,451.0,0,0,1,44.27
2022-12-26/2023-01-01,P00042,S00017,33,1448.04,865.59,582.45,0,0,1,43.88
2022-12-26/2023-01-01,P00042,S00035,15,657.15,393.45,263.7,0,0,1,43.81
2022-12-26/2023-01-01,P00042,S00036,44,1871.32,1154.12,717.2,0,0,1,42.53
2022-12-26/2023-01-01,P00042,S00089,25,1081.0,655.75,425.25,0,0,1,43.24
2022-12-26/2023-01-01,P00042,S00115,91,3975.79,2386.93,1588.86,0,0,1,43.69
2022-12-26/2023-01-01,P00042,S00140,20,820.4,524.6,295.8,0,0,1,41.02
2022-12-26/2023-01-01,P00042,S00148,141,5960.07,3698.43,2261.64,0,0,1,42.27
2022-12-26/2023-01-01,P00042,S00151,27,1160.73,708.21,452.52,0,0,1,42.99
2022-12-26/2023-01-01,P00042,S00161,4,172.88,104.92,67.96,0,0,1,43.22
2022-12-26/2023-01-01,P00042,S00163,91,4113.2,2386.93,1726.27,0,0,1,45.2
2022-12-26/2023-01-01,P00042,S00164,58,2586.8,1521.34,1065.46,0,0,1,44.6
2022-12-26/2023-01-01,P00042,S00192,74,3253.04,1941.02,1312.02,0,0,1,43.96
2022-12-26/2023-01-01,P00042,S00193,18,756.72,472.14,284.58,0,0,1,42.04
2022-12-26/2023-01-01,P00043,S00019,158,5498.4,3656.12,1842.28,0,0,1,34.8
2022-12-26/2023-01-01,P00043,S00022,156,5333.64,3609.84,1723.8,0,0,1,34.19
2022-12-26/2023-01-01,P00043,S00025,218,7364.04,5044.52,2319.52,0,0,1,33.78
2022-12-26/2023-01-01,P00043,S00028,94,3157.46,2175.16,982.3,0,0,1,33.59
2022-12-26/2023-01-01,P00043,S00054,45,1589.85,1041.3,548.55,0,0,1,35.33
2022-12-26/2023-01-01,P00043,S00076,72,2615.76,1666.08,949.68,0,0,1,36.33
2022-12-26/2023-01-01,P00043,S00092,174,5910.78,4026.36,1884.42,0,0,1,33.97
2022-12-26/2023-01-01,P00043,S00111,63,2169.09,1457.82,711.27,0,0,1,34.43
2022-12-26/2023-01-01,P00043,S00121,52,1760.72,1203.28,557.44,0,0,1,33.86
2022-12-26/2023-01-01,P00043,S00145,239,8336.32,5530.46,2805.86,0,0,1,34.88
2022-12-26/2023-01-01,P00043,S00158,203,7141.54,4697.42,2444.12,0,0,1,35.18
2022-12-26/2023-01-01,P00043,S00180,93,3123.87,2152.02,971.85,0,0,1,33.59
2022-12-26/2023-01-01,P00043,S00199,19,647.9,439.66,208.24,0,0,1,34.1
2022-12-26/2023-01-01,P00044,S00003,109,13885.51,7693.22,6192.29,0,0,1,127.39
2022-12-26/2023-01-01,P00044,S00025,106,14073.62,7481.48,6592.14,0,0,1,132.77
2022-12-26/2023-01-01,P00044,S00032,30,3999.9,2117.4,1882.5,0,0,1,133.33
2022-12-26/2023-01-01,P00044,S00045,7,896.56,494.06,402.5,0,0,1,128.08
2022-12-26/2023-01-01,P00044,S00071,54,6939.54,3811.32,3128.22,0,0,1,128.51
2022-12-26/2023-01-01,P00044,S00087,12,1611.36,846.96,764.4,0,0,1,134.28
2022-12-26/2023-01-01,P00044,S00152,28,3488.8,1976.24,1512.56,0,0,1,124.6
