period,product_id,store_id,units,revenue,cost,gross_profit,promo_days,stockout_days,days,avg_selling_price
2023-01,P00035,S00101,3163,373265.63,249339.29,123926.34,0,0,31,118.01
2023-01,P00035,S00102,4283,497450.16,337628.89,159821.27,9,1,31,116.54
2023-01,P00035,S00109,2989,361878.23,235622.87,126255.36,0,0,31,121.07
2023-01,P00035,S00115,10096,1271490.24,795867.68,475622.56,0,0,31,125.94
2023-01,P00035,S00135,7856,977836.3200000001,619288.48,358547.84,0,3,31,124.47
2023-01,P00035,S00137,1924,218547.16,151668.92,66878.24,0,0,31,113.59
2023-01,P00035,S00139,15928,1494265.89,1255604.24,238661.65,13,2,31,106.56
2023-01,P00035,S00144,8452,976040.06,666271.16,309768.9,3,3,31,119.53
2023-01,P00035,S00158,7912,927395.38,623702.96,303692.42,2,0,31,120.47
2023-01,P00035,S00167,2835,344225.7,223483.05,120742.65,0,0,31,121.42
2023-01,P00035,S00173,5198,627086.72,409758.34,217328.38,0,0,31,120.64
2023-01,P00035,S00180,2429,282881.34,191478.07,91403.27,0,0,31,116.46
2023-01,P00036,S00003,2324,218270.08,148550.08,69720.0,0,0,31,93.92
2023-01,P00036,S00014,1702,130036.06,108791.84,21244.22,7,1,31,87.09
2023-01,P00036,S00020,138,12479.34,8820.96,3658.38,0,0,31,90.43
2023-01,P00036,S00021,1629,151904.25,104125.68,47778.57,0,0,31,93.25
2023-01,P00036,S00027,889,83529.84,56824.88,26704.96,3,3,31,94.42
2023-01,P00036,S00032,415,40001.85,26526.8,13475.05,0,0,31,96.39
2023-01,P00036,S00040,229,20342.45,14637.68,5704.77,16,2,31,90.01
2023-01,P00036,S00043,1629,153811.74,104125.68,49686.06,10,6,31,94.74
2023-01,P00036,S00048,783,71299.98,50049.36,21250.62,0,4,31,91.06
2023-01,P00036,S00072,798,74788.56,51008.16,23780.4,0,3,31,93.72
2023-01,P00036,S00080,1030,98880.0,65837.6,33042.4,0,2,31,96.0
2023-01,P00036,S00090,435,39906.9,27805.2,12101.7,0,0,31,91.74
2023-01,P00036,S00108,1610,144352.6,102911.2,41441.4,0,0,31,89.66
2023-01,P00036,S00142,262,25068.16,16747.04,8321.119999999999,0,0,31,95.68
2023-01,P00036,S00144,1261,121585.62,80603.12,40982.5,0,4,31,96.42
2023-01,P00036,S00148,1410,131214.6,90127.2,41087.4,0,0,31,93.06
2023-01,P00036,S00149,683,57679.85,43657.36,14022.49,7,4,31,87.15
2023-01,P00036,S00157,1193,94505.08,76256.56,18248.52,6,0,31,84.88
2023-01,P00036,S00159,275,26721.75,17578.0,9143.75,0,0,31,97.17
2023-01,P00036,S00160,540,48578.4,34516.8,14061.6,0,0,31,89.96
2023-01,P00036,S00162,1087,92368.28,69481.04000000001,22887.24,10,1,31,88.08
2023-01,P00036,S00163,1327,127471.62,84821.84,42649.78,0,0,31,96.06
2023-01,P00036,S00184,654,59631.72,41803.68,17828.04,0,0,31,91.18
2023-01,P00036,S00187,1325,117702.6,84694.0,33008.6,9,12,31,94.06
2023-01,P00036,S00189,1304,124466.8,83351.68,41115.12,0,0,31,95.45
2023-01,P00036,S00193,1068,76980.0,68266.56,8713.44,16,4,31,78.59
2023-01,P00036,S00195,855,84764.7,54651.6,30113.1,0,0,31,99.14
2023-01,P00036,S00199,175,16021.25,11186.0,4835.25,0,1,31,91.55
2023-01,P00037,S00014,1721,248409.14,135322.23,113086.91,0,0,31,144.34
2023-01,P00037,S00022,1415,199925.35,111261.45,88663.9,0,3,31,141.29
2023-01,P00037,S00024,2198,309170.68,172828.74,136341.94,0,2,31,140.66
2023-01,P00037,S00080,4422,472902.26,347701.86,125200.4,24,0,31,113.26
2023-01,P00037,S00086,1835,256294.45,144286.05,112008.4,0,0,31,139.67
2023-01,P00037,S00092,2253,292635.0,177153.39,115481.61,7,5,31,129.73
2023-01,P00037,S00115,7115,752100.75,559452.45,192648.30000000002,16,0,31,117.63
2023-01,P00037,S00130,2581,365547.03,202944.03,162603.0,0,4,31,141.63
2023-01,P00037,S00131,1186,164937.02,93255.18,71681.84,0,0,31,139.07
2023-01,P00038,S00009,192,8716.8,5504.64,3212.16,0,0,31,45.4
2023-01,P00038,S00012,1942,69475.85,55677.14,13798.71,21,0,31,38.79
2023-01,P00038,S00027,2193,87120.75,62873.31,24247.44,21,0,31,41.56
2023-01,P00038,S00028,590,27305.2,16915.3,10389.9,0,0,31,46.28
2023-01,P00038,S00043,2250,105161.45,64507.5,40653.95,14,1,31,46.96
2023-01,P00038,S00050,189,9036.09,5418.63,3617.46,0,0,31,47.81
2023-01,P00038,S00057,152,7104.4800000000005,4357.84,2746.64,0,2,31,46.74
2023-01,P00038,S00062,1854,88509.95999999999,53154.18,35355.78,0,0,31,47.74
2023-01,P00038,S00069,1254,59803.26,35952.18,23851.08,0,1,31,47.69
2023-01,P00038,S00071,1249,58290.83,35808.83,22482.0,0,0,31,46.67
2023-01,P00038,S00075,1061,48466.48,30418.87,18047.61,0,0,31,45.68
2023-01,P00038,S00080,2071,82571.68,59375.57,23196.11,19,0,31,41.67
2023-01,P00038,S00082,3160,140987.45,90597.2,50390.25,18,2,31,45.1
2023-01,P00038,S00093,184,8270.78,5275.28,2995.5,9,2,31,45.58
2023-01,P00038,S00100,1324,66756.08,37959.08,28797.0,0,3,31,50.42
2023-01,P00038,S00106,416,18765.76,11926.72,6839.04,0,1,31,45.11
2023-01,P00038,S00113,1861,91933.4,53354.87,38578.53,0,0,31,49.4
2023-01,P00038,S00115,2066,103279.34,59232.22,44047.12,0,1,31,49.99
2023-01,P00038,S00145,1237,60701.83,35464.79,25237.04,1,0,31,49.16
2023-01,P00038,S00146,365,18469.0,10464.55,8004.45,0,0,31,50.6
2023-01,P00038,S00152,841,39964.32,24111.47,15852.85,0,0,31,47.52
2023-01,P00038,S00157,988,37670.0,28325.96,9344.04,14,12,31,39.09
2023-01,P00038,S00158,3250,125958.02,93177.5,32780.52,14,2,31,42.64
2023-01,P00038,S00166,590,28821.5,16915.3,11906.2,0,0,31,48.85
2023-01,P00038,S00169,1301,64711.74,37299.67,27412.07,0,0,31,49.74
2023-01,P00038,S00172,1703,78321.42,48825.01,29496.41,4,0,31,45.89
2023-01,P00038,S00179,140,5979.72,4013.8,1965.92,12,0,31,44.08
2023-01,P00038,S00181,1047,50769.03,30017.49,20751.54,0,1,31,48.49
2023-01,P00038,S00185,1306,64281.32,37443.02,26838.3,0,0,31,49.22
2023-01,P00038,S00190,406,15577.64,11640.02,3937.62,12,2,31,41.64
2023-01,P00038,S00196,643,27343.56,18434.81,8908.75,12,3,31,43.18
2023-01,P00038,S00200,1082,50724.16,31020.94,19703.22,0,0,31,46.88
2023-01,P00039,S00019,938,66504.2,44845.78,21658.42,0,0,31,70.9
2023-01,P00039,S00023,1496,99932.8,71523.76,28409.04,0,0,31,66.8
2023-01,P00039,S00024,1639,113746.6,78360.59,35386.01,0,3,31,69.4
2023-01,P00039,S00033,857,56810.53,40973.17,15837.36,0,0,31,66.29
2023-01,P00039,S00034,2536,153371.69999999998,121246.16,32125.54,19,0,31,62.78
2023-01,P00039,S00048,1180,78359.5,56415.8,21943.7,3,1,31,68.58
2023-01,P00039,S00051,1916,91807.61,91603.96,203.6499999999999,20,0,31,52.47
2023-01,P00039,S00053,1523,87975.42,72814.63,15160.789999999999,24,0,31,59.73
2023-01,P00039,S00055,991,71034.88,47379.71,23655.170000000002,0,0,31,71.68
2023-01,P00039,S00059,129,8632.68,6167.49,2465.19,0,0,31,66.92
2023-01,P00039,S00068,1372,99826.72,65595.32,34231.4,0,0,31,72.76
2023-01,P00039,S00070,1144,77586.08,54694.64,22891.44,0,0,31,67.82
2023-01,P00039,S00075,1012,68077.24,48383.72,19693.52,0,0,31,67.27
2023-01,P00039,S00082,2054,147107.48,98201.74,48905.74,0,0,31,71.62
2023-01,P00039,S00084,320,22806.399999999998,15299.2,7507.2,0,0,31,71.27
2023-01,P00039,S00100,1482,87723.64,70854.42,16869.22,8,2,31,63.54
2023-01,P00039,S00103,131,9142.49,6263.110000000001,2879.38,0,2,31,69.79
2023-01,P00039,S00119,743,49669.55,35522.83,14146.72,0,1,31,66.85
2023-01,P00039,S00126,3761,212181.91999999998,179813.41,32368.51,13,4,31,61.04
2023-01,P00039,S00135,1254,87278.4,59953.74,27324.66,0,2,31,69.6
2023-01,P00039,S00143,170,11689.38,8127.700000000001,3561.68,0,0,31,68.73
2023-01,P00039,S00148,1079,72864.87,51586.99,21277.88,0,4,31,67.53
2023-01,P00039,S00152,675,44610.75,32271.75,12339.0,0,1,31,66.09
2023-01,P00039,S00164,584,40658.08,27921.04,12737.039999999999,0,1,31,69.62
2023-01,P00039,S00167,533,35742.979999999996,25482.73,10260.25,0,1,31,67.06
2023-01,P00039,S00189,1077,74722.26,51491.37,23230.89,0,0,31,69.38
2023-01,P00039,S00196,344,23598.4,16446.64,7151.76,0,3,31,68.6
2023-01,P00040,S00004,697,55516.05,38390.76,17125.29,0,0,31,79.65
2023-01,P00040,S00025,2925,249005.25,161109.0,87896.25,0,2,31,85.13
2023-01,P00040,S00030,2129,171043.86000000002,117265.32,53778.54,0,3,31,80.34
2023-01,P00040,S00035,706,53796.13,38886.48,14909.65,0,0,31,76.32
2023-01,P00040,S00037,1118,90792.78,61579.44,29213.34,0,4,31,81.21
2023-01,P00040,S00039,1224,93733.92,67417.92,26316.0,0,0,31,76.58
2023-01,P00040,S00048,1435,112432.25,79039.8,33392.45,0,0,31,78.35
2023-01,P00040,S00067,825,63714.75,45441.0,18273.75,0,0,31,77.23
2023-01,P00040,S00069,1571,123425.24,86530.68,36894.56,4,0,31,79.14
2023-01,P00040,S00101,1431,99898.17,78819.48,21078.69,14,0,31,70.97
2023-01,P00040,S00113,4837,300998.76,266421.96,34576.8,19,0,31,66.64
2023-01,P00040,S00117,2595,157587.07,142932.6,14654.47,13,0,31,67.45
2023-01,P00040,S00124,2151,160937.82,118477.08,42460.74,0,0,31,74.82
2023-01,P00040,S00127,1589,129169.81,87522.12,41647.69,0,0,31,81.29
2023-01,P00040,S00135,2590,204558.2,142657.2,61901.0,0,0,31,78.98
2023-01,P00040,S00136,2273,185090.39,125196.84,59893.55,0,0,31,81.43
2023-01,P00040,S00157,1466,117060.1,80747.28,36312.82,0,0,31,79.85
2023-01,P00040,S00167,983,75992.26,54143.64,21848.62,10,2,31,77.54
2023-01,P00040,S00181,1428,117624.36,78654.24,38970.12,0,0,31,82.37
2023-01,P00041,S00015,2905,369063.34,250875.8,118187.54000000001,2,1,31,127.19
2023-01,P00041,S00019,1624,214566.88,140248.64,74318.24,1,1,31,133.88
2023-01,P00041,S00021,3569,446838.8,308218.84,138619.96,0,0,31,125.2
2023-01,P00041,S00024,2834,370970.6,244744.24,126226.36,0,0,31,130.9
2023-01,P00041,S00045,616,76211.52,53197.76,23013.760000000002,0,0,31,123.72
2023-01,P00041,S00051,1847,231225.93,159506.92,71719.01,0,0,31,125.19
2023-01,P00041,S00056,2174,270815.18,187746.63999999998,83068.54000000001,0,0,31,124.57
2023-01,P00041,S00082,4153,491641.97000000003,358653.08,132988.89,13,1,31,118.62
2023-01,P00041,S00092,2229,283974.6,192496.44,91478.16,0,0,31,127.4
2023-01,P00041,S00102,1455,191128.8,125653.8,65475.0,0,1,31,131.36
2023-01,P00041,S00105,2827,375029.82,244139.72,130890.1,0,0,31,132.66
2023-01,P00041,S00109,1067,120897.89,92146.12,28751.77,9,8,31,118.38
2023-01,P00041,S00110,2816,361883.27999999997,243189.76,118693.52,5,2,31,128.78
2023-01,P00041,S00118,918,109898.72,79278.48,30620.24,15,0,31,122.87
2023-01,P00041,S00124,2391,291199.89,206486.76,84713.13,0,0,31,121.79
2023-01,P00041,S00129,1063,132088.38,91800.68000000001,40287.7,0,0,31,124.26
2023-01,P00041,S00139,4589,464940.42,396306.04,68634.38,9,0,31,114.82
2023-01,P00041,S00143,283,35154.26,24439.88,10714.38,0,0,31,124.22
2023-01,P00041,S00144,2733,366440.64,236021.88,130418.76,0,0,31,134.08
2023-01,P00041,S00145,2728,369944.08,235590.08000000002,134354.0,0,0,31,135.61
2023-01,P00041,S00168,360,44470.8,31089.6,13381.199999999999,0,2,31,123.53
2023-01,P00041,S00188,2611,311589.55,225485.96,86103.59,14,0,31,122.94
2023-01,P00042,S00003,2759,95890.24,72368.57,23521.670000000002,11,5,31,37.12
2023-01,P00042,S00004,416,18378.88,10911.68,7467.2,0,0,31,44.18
2023-01,P00042,S00006,481,21293.87,12616.63,8677.24,0,2,31,44.27
2023-01,P00042,S00017,452,19833.760000000002,11855.960000000001,7977.8,0,0,31,43.88
2023-01,P00042,S00035,415,18181.15,10885.45,7295.7,0,2,31,43.81
2023-01,P00042,S00036,1101,46825.53,28879.23,17946.3,0,0,31,42.53
2023-01,P00042,S00089,879,38007.96,23056.170000000002,14951.79,0,0,31,43.24
2023-01,P00042,S00115,3009,101982.81,78926.06999999999,23056.74,10,0,31,38.13
2023-01,P00042,S00140,543,22273.86,14242.89,8030.969999999999,0,1,31,41.02
2023-01,P00042,S00148,1600,67632.0,41968.0,25664.0,0,0,31,42.27
2023-01,P00042,S00151,1329,49202.21,34859.67,14342.54,7,0,31,39.72
2023-01,P00042,S00161,168,7260.96,4406.64,2854.32,0,0,31,43.22
2023-01,P00042,S00163,1257,56816.4,32971.11,23845.29,0,0,31,45.2
2023-01,P00042,S00164,593,26447.8,15554.39,10893.41,0,0,31,44.6
2023-01,P00042,S00192,857,32253.2,22479.11,9774.09,9,5,31,39.8
2023-01,P00042,S00193,826,32098.78,21665.98,10432.800000000001,6,0,31,40.08
2023-01,P00043,S00019,3155,107986.92,73006.7,34980.22,9,3,31,34.16
2023-01,P00043,S00022,3935,127276.15000000001,91055.9,36220.25,9,0,31,32.69
2023-01,P00043,S00025,5418,183020.04,125372.52,57647.520000000004,0,2,31,33.78
2023-01,P00043,S00028,3129,79798.67,72405.06,7393.610000000001,17,1,31,28.13
2023-01,P00043,S00054,1484,52429.72,34339.76,18089.96,0,0,31,35.33
2023-01,P00043,S00076,1666,60525.78,38551.24,21974.54,0,0,31,36.33
2023-01,P00043,S00092,4458,146535.18,103158.12,43377.06,3,2,31,33.44
2023-01,P00043,S00111,1962,66868.56,45400.68,21467.88,3,0,31,34.19
2023-01,P00043,S00121,1645,55699.700000000004,38065.3,17634.4,0,2,31,33.86
2023-01,P00043,S00145,4292,149704.96,99316.88,50388.08,0,0,31,34.88
2023-01,P00043,S00158,3747,120893.1,86705.58,34187.52,7,9,31,32.46
2023-01,P00043,S00180,3217,76286.63,74441.38,1845.25,20,0,31,26.11
2023-01,P00043,S00199,740,24344.24,17123.6,7220.64,9,0,31,33.14
2023-01,P00044,S00003,2527,321914.52999999997,178355.66,143558.87,0,0,31,127.39
2023-01,P00044,S00025,2428,313161.56,171368.24,141793.32,10,0,31,129.72
2023-01,P00044,S00032,544,69205.3,38395.52,30809.78,7,2,31,128.42
2023-01,P00044,S00045,398,50975.84,28090.84,22885.0,0,0,31,128.08
2023-01,P00044,S00071,1133,145601.83,79967.14,65634.69,0,0,31,128.51
2023-01,P00044,S00087,335,41031.0,23644.3,17386.7,5,0,31,128.97
2023-01,P00044,S00152,689,85849.4,48629.62,37219.78,0,0,31,124.6
2023-01,P00044,S00163,1545,202024.2,109046.1,92978.1,0,1,31,130.76
2023-01,P00044,S00169,1666,213740.33,117586.28,96154.05,5,0,31,130.71
2023-01,P00044,S00176,867,112129.11,61192.86,50936.25,0,2,31,129.33
2023-01,P00044,S00196,546,63404.74,38536.68,24868.06,8,0,31,118.58
2023-01,P00044,S00200,1361,154244.95,96059.38,58185.57,12,0,31,117.82
2023-01,P00045,S00003,4982,627233.8,416893.76,210340.04,0,0,31,125.9
2023-01,P00045,S00012,3115,356690.95,260663.2,96027.75,11,1,31,120.67
2023-01,P00045,S00022,2114,272706.0,176899.52,95806.48,0,2,31,129.0
2023-01,P00045,S00025,3567,449199.11,298486.56,150712.55,7,10,31,129.96
2023-01,P00045,S00030,3481,460571.11,291290.08,169281.03,0,0,31,132.31
2023-01,P00045,S00045,781,105356.9,65354.08,40002.82,0,0,31,134.9
2023-01,P00045,S00056,3972,466675.68,332376.96,134298.72,5,2,31,124.91
2023-01,P00045,S00088,1258,171790.78,105269.44,66521.34,0,0,31,136.68
2023-01,P00045,S00106,964,126910.6,80667.52,46243.08,0,0,31,131.65
2023-01,P00045,S00110,3329,424333.11,278570.72,145762.39,8,0,31,127.84
2023-01,P00045,S00115,4512,617241.6,377564.16,239677.44,0,7,31,136.8
2023-01,P00045,S00124,2895,381995.25,242253.6,139741.65,0,0,31,131.95
2023-01,P00045,S00128,1256,170828.56,105102.08,65726.48,0,0,31,136.01
2023-01,P00045,S00166,1371,192214.2,114725.28,77488.92,0,0,31,140.2
2023-01,P00045,S00192,1955,264413.75,163594.4,100819.34999999999,0,0,31,135.25
2023-01,P00045,S00195,2260,308128.4,189116.8,119011.59999999999,0,0,31,136.34
2023-01,P00046,S00022,0,0.0,0.0,0.0,0,0,31,134.67
2023-01,P00046,S00024,0,0.0,0.0,0.0,0,0,31,137.77
2023-01,P00046,S00043,0,0.0,0.0,0.0,0,0,31,140.62
2023-01,P00046,S00047,0,0.0,0.0,0.0,7,0,31,136.63
2023-01,P00046,S00055,0,0.0,0.0,0.0,7,0,31,136.65
2023-01,P00046,S00078,0,0.0,0.0,0.0,19,0,31,130.77
2023-01,P00046,S00093,0,0.0,0.0,0.0,18,0,31,113.33
2023-01,P00046,S00105,0,0.0,0.0,0.0,0,0,31,142.83
2023-01,P00046,S00115,0,0.0,0.0,0.0,0,0,31,140.13
2023-01,P00046,S00116,0,0.0,0.0,0.0,0,0,31,142.34
2023-01,P00046,S00119,0,0.0,0.0,0.0,0,0,31,137.63
2023-01,P00046,S00124,0,0.0,0.0,0.0,9,0,31,132.2
2023-01,P00046,S00136,0,0.0,0.0,0.0,0,0,31,147.39
2023-01,P00046,S00139,0,0.0,0.0,0.0,6,0,31,130.77
2023-01,P00046,S00148,0,0.0,0.0,0.0,7,0,31,127.27
2023-01,P00046,S00158,0,0.0,0.0,0.0,6,0,31,136.13
2023-01,P00046,S00175,0,0.0,0.0,0.0,0,0,31,144.79
2023-01,P00046,S00200,0,0.0,0.0,0.0,0,0,31,138.64
2023-01,P00047,S00037,2202,215024.91,163872.84,51152.07,19,2,31,101.32
2023-01,P00047,S00044,909,108125.55,67647.78,40477.770000000004,0,1,31,118.95
2023-01,P00047,S00055,1738,208699.04,129341.96,79357.08,0,4,31,120.08
2023-01,P00047,S00066,617,73601.93000000001,45917.14,27684.789999999997,0,0,31,119.29
2023-01,P00047,S00089,1675,191720.5,124653.5,67067.0,0,0,31,114.46
2023-01,P00047,S00100,1832,216194.32,136337.44,79856.88,0,0,31,118.01
2023-01,P00047,S00115,3710,428044.54,276098.2,151946.34,9,0,31,115.69
2023-01,P00047,S00121,853,96363.41,63480.26,32883.15,0,1,31,112.97
2023-01,P00047,S00123,485,58801.4,36093.7,22707.7,0,0,31,121.24
2023-01,P00047,S00154,409,48278.36,30437.78,17840.579999999998,0,0,31,118.04
2023-01,P00047,S00158,2140,259089.8,159258.80000000002,99831.0,0,1,31,121.07
2023-01,P00047,S00174,3583,355898.0,266646.86,89251.14,12,0,31,106.57
2023-01,P00048,S00022,1312,141433.6,81409.6,60024.0,0,0,31,107.8
2023-01,P00048,S00023,2198,234900.26,136385.9,98514.36,0,1,31,106.87
2023-01,P00048,S00024,1855,209615.0,115102.75,94512.25,0,0,31,113.0
2023-01,P00048,S00025,2501,277861.1,155187.05,122674.05,0,6,31,111.1
2023-01,P00048,S00030,2368,225009.84,146934.4,78075.44,3,1,31,104.22
2023-01,P00048,S00036,1285,138921.35,79734.25,59187.1,0,0,31,108.11
2023-01,P00048,S00062,2107,226102.17,130739.35,95362.82,0,0,31,107.31
2023-01,P00048,S00076,781,79692.29,48461.05,31231.24,7,2,31,106.43
2023-01,P00048,S00081,2022,220782.18,125465.1,95317.08,0,4,31,109.19
2023-01,P00048,S00085,1211,131696.25,75142.55,56553.7,0,0,31,108.75
2023-01,P00048,S00086,926,100526.56,57458.3,43068.26,0,0,31,108.56
2023-01,P00048,S00088,599,64907.64,37167.950000000004,27739.690000000002,0,1,31,108.36
2023-01,P00048,S00089,1664,149576.21,103251.2,46325.01,14,0,31,97.32
2023-01,P00048,S00100,1637,184391.68,101575.85,82815.83,0,0,31,112.64
2023-01,P00048,S00105,1910,209813.5,118515.5,91298.0,0,4,31,109.85
2023-01,P00048,S00108,1840,192298.4,114172.0,78126.4,0,0,31,104.51
2023-01,P00048,S00115,2620,289352.8,162571.0,126781.8,0,0,31,110.44
2023-01,P00048,S00124,1827,187525.88,113365.35,74160.53,17,4,31,102.71
2023-01,P00048,S00127,1295,141349.25,80354.75,60994.5,0,0,31,109.15
2023-01,P00048,S00135,1978,218707.46,122734.9,95972.56,0,0,31,110.57
2023-01,P00048,S00181,1308,136136.63999999998,81161.4,54975.24,0,2,31,104.08
2023-01,P00048,S00188,2030,207227.56,125961.5,81266.06,9,1,31,105.15
2023-01,P00049,S00003,7672,417049.92,290001.6,127048.32,0,0,31,54.36
2023-01,P00049,S00035,2384,105596.68000000001,90115.2,15481.48,18,2,31,46.35
2023-01,P00049,S00065,672,37207.08,25401.6,11805.48,2,0,31,56.58
2023-01,P00049,S00068,6286,323715.76,237610.8,86104.95999999999,16,0,31,52.17
2023-01,P00049,S00072,3151,170910.24,119107.8,51802.44,0,0,31,54.24
2023-01,P00049,S00086,3254,174739.8,123001.2,51738.6,0,1,31,53.7
2023-01,P00049,S00105,5298,300979.38,200264.4,100714.98,0,0,31,56.81
2023-01,P00049,S00131,2441,133815.62,92269.8,41545.82,0,0,31,54.82
2023-01,P00049,S00136,4168,235241.92,157550.4,77691.52,0,0,31,56.44
2023-01,P00049,S00137,2036,91745.09,76960.8,14784.29,13,0,31,47.17
2023-01,P00049,S00141,4578,218936.26,173048.4,45887.86,18,0,31,49.53
2023-01,P00049,S00144,7216,349857.12,272764.8,77092.32,19,0,31,49.25
2023-01,P00049,S00154,814,40496.9,30769.2,9727.7,9,7,31,50.81
2023-01,P00049,S00158,3554,201973.82,134341.2,67632.62,0,0,31,56.83
2023-01,P00049,S00193,3385,166554.82,127953.0,38601.82,11,1,31,50.32
2023-01,P00050,S00003,2671,114837.65,70407.56,44430.09,6,3,31,43.23
2023-01,P00050,S00015,1816,70534.95,47869.76,22665.190000000002,14,1,31,39.27
2023-01,P00050,S00029,1167,46030.41,30762.12,15268.29,7,1,31,39.78
2023-01,P00050,S00033,1350,50947.02,35586.0,15361.02,8,0,31,39.22
2023-01,P00050,S00060,663,28058.16,17476.68,10581.48,0,0,31,42.32
2023-01,P00050,S00062,1660,71180.8,43757.6,27423.2,0,4,31,42.88
2023-01,P00050,S00071,1159,47206.07,30551.24,16654.83,0,0,31,40.73
2023-01,P00050,S00072,1064,45496.64,28047.04,17449.6,0,4,31,42.76
2023-01,P00050,S00079,416,18478.72,10965.76,7512.96,0,0,31,44.42
2023-01,P00050,S00085,1541,56983.009999999995,40620.76,16362.25,9,6,31,38.86
2023-01,P00050,S00096,425,18674.5,11203.0,7471.5,0,1,31,43.94
2023-01,P00050,S00114,534,22593.54,14076.24,8517.3,0,0,31,42.31
2023-01,P00050,S00115,2114,94939.74,55725.04,39214.7,0,0,31,44.91
2023-01,P00050,S00120,700,25307.61,18452.0,6855.610000000001,10,1,31,38.92
2023-01,P00050,S00142,512,18431.8,13496.32,4935.48,12,0,31,39.34
2023-01,P00050,S00149,890,36084.47,23460.4,12624.07,13,0,31,40.76
2023-01,P00050,S00156,1849,55605.82,48739.64,6866.179999999999,19,1,31,33.1
2023-01,P00050,S00158,3326,106244.84,87673.36,18571.48,19,0,31,35.18
2023-01,P00050,S00169,1190,51467.5,31368.4,20099.1,0,1,31,43.25
2023-01,P00050,S00172,1506,64471.86,39698.16,24773.7,0,0,31,42.81
2023-01,P00050,S00181,996,44292.119999999995,26254.559999999998,18037.559999999998,0,0,31,44.47
2023-01,P00050,S00186,751,32683.52,19796.36,12887.16,0,1,31,43.52
2023-01,P00051,S00001,1009,47453.27,32802.590000000004,14650.68,0,0,31,47.03
2023-01,P00051,S00011,1942,91419.0,63134.42,28284.579999999998,5,1,31,47.55
2023-01,P00051,S00015,2531,118223.01,82282.81,35940.2,0,0,31,46.71
2023-01,P00051,S00017,924,40154.729999999996,30039.239999999998,10115.49,4,2,31,45.75
2023-01,P00051,S00019,1352,62340.72,43953.52,18387.2,0,0,31,46.11
2023-01,P00051,S00037,3209,107355.7,104324.59,3031.11,20,3,31,36.95
2023-01,P00051,S00049,752,36208.8,24447.52,11761.28,0,0,31,48.15
2023-01,P00051,S00055,2191,101413.85,71229.41,30184.44,7,0,31,46.8
2023-01,P00051,S00086,1645,74255.3,53478.95,20776.35,0,0,31,45.14
2023-01,P00051,S00106,644,27678.489999999998,20936.44,6742.05,11,3,31,43.86
2023-01,P00051,S00108,2471,116087.58,80332.21,35755.37,0,1,31,46.98
2023-01,P00051,S00121,1404,47960.65,45644.04,2316.61,15,0,31,38.3
2023-01,P00051,S00129,1047,49483.25,34037.97,15445.28,1,0,31,47.3
2023-01,P00051,S00138,560,27764.8,18205.6,9559.2,0,0,31,49.58
2023-01,P00051,S00173,1236,54878.4,40182.36,14696.04,0,0,31,44.4
2023-01,P00051,S00175,1826,87994.94,59363.26,28631.68,0,0,31,48.19
2023-01,P00051,S00189,1897,91378.49,61671.47,29707.02,0,0,31,48.17
2023-01,P00052,S00001,657,37467.36,25557.3,11910.06,1,0,31,57.31
2023-01,P00052,S00005,360,20160.0,14004.0,6156.0,0,0,31,56.0
