date,product_id,store_id,channel,units,regular_price,selling_price,discount_percentage,revenue,cost,gross_profit,promotion_id,promotion_flag,inventory_available,stockout_flag
2023-01-31,P00001,S00180,Convenience,12,103.6,103.6,0.0,1243.2,847.92,395.28,,False,233,False
2023-02-01,P00001,S00180,Convenience,17,103.6,103.6,0.0,1761.2,1201.22,559.98,,False,221,False
2023-02-02,P00001,S00180,Convenience,9,103.6,103.6,0.0,932.4,635.94,296.46,,False,204,False
2023-02-03,P00001,S00180,Convenience,25,103.6,103.6,0.0,2590.0,1766.5,823.5,,False,195,False
2023-02-04,P00001,S00180,Convenience,20,103.6,103.6,0.0,2072.0,1413.2,658.8,,False,393,False
2023-02-05,P00001,S00180,Convenience,36,103.6,103.6,0.0,3729.6,2543.76,1185.84,,False,373,False
2023-02-06,P00001,S00180,Convenience,11,103.6,103.6,0.0,1139.6,777.26,362.34,,False,337,False
2023-02-07,P00001,S00180,Convenience,19,103.6,103.6,0.0,1968.4,1342.54,625.86,,False,326,False
2023-02-08,P00001,S00180,Convenience,22,103.6,103.6,0.0,2279.2,1554.52,724.68,,False,307,False
2023-02-09,P00001,S00180,Convenience,54,103.6,103.6,0.0,5594.4,3815.64,1778.76,,False,285,False
2023-02-10,P00001,S00180,Convenience,17,103.6,103.6,0.0,1761.2,1201.22,559.98,,False,231,False
2023-02-11,P00001,S00180,Convenience,24,103.6,103.6,0.0,2486.4,1695.84,790.56,,False,214,False
2023-02-12,P00001,S00180,Convenience,13,103.6,103.6,0.0,1346.8,918.58,428.22,,False,190,False
2023-02-13,P00001,S00180,Convenience,13,103.6,103.6,0.0,1346.8,918.58,428.22,,False,177,False
2023-02-14,P00001,S00180,Convenience,9,103.6,103.6,0.0,932.4,635.94,296.46,,False,164,False
2023-02-15,P00001,S00180,Convenience,15,103.6,103.6,0.0,1554.0,1059.9,494.1,,False,317,False
2023-02-16,P00001,S00180,Convenience,23,103.6,103.6,0.0,2382.8,1625.18,757.62,,False,302,False
2023-02-17,P00001,S00180,Convenience,37,103.6,103.6,0.0,3833.2,2614.42,1218.78,,False,279,False
2023-02-18,P00001,S00180,Convenience,25,103.6,103.6,0.0,2590.0,1766.5,823.5,,False,242,False
2023-02-19,P00001,S00180,Convenience,38,103.6,103.6,0.0,3936.8,2685.08,1251.72,,False,217,False
2023-02-20,P00001,S00180,Convenience,27,103.6,103.6,0.0,2797.2,1907.82,889.38,,False,179,False
2023-02-21,P00001,S00180,Convenience,22,103.6,103.6,0.0,2279.2,1554.52,724.68,,False,152,False
2023-02-22,P00001,S00180,Convenience,23,103.6,103.6,0.0,2382.8,1625.18,757.62,,False,130,False
2023-02-23,P00001,S00180,Convenience,36,103.6,103.6,0.0,3729.6,2543.76,1185.84,,False,107,False
2023-02-24,P00001,S00180,Convenience,7,103.6,103.6,0.0,725.2,494.62,230.58,,False,71,False
2023-02-25,P00001,S00180,Convenience,39,103.6,103.6,0.0,4040.4,2755.74,1284.66,,False,234,False
2023-02-26,P00001,S00180,Convenience,19,103.6,103.6,0.0,1968.4,1342.54,625.86,,False,195,False
2023-02-27,P00001,S00180,Convenience,53,103.6,103.6,0.0,5490.8,3744.98,1745.82,,False,176,False
2023-02-28,P00001,S00180,Convenience,13,103.6,103.6,0.0,1346.8,918.58,428.22,,False,123,False
2023-03-01,P00001,S00180,Convenience,13,103.6,103.6,0.0,1346.8,918.58,428.22,,False,110,False
2023-03-02,P00001,S00180,Convenience,67,103.6,103.6,0.0,6941.2,4734.22,2206.98,,False,97,False
2023-03-03,P00001,S00180,Convenience,36,103.6,103.6,0.0,3729.6,2543.76,1185.84,,False,190,False
2023-03-04,P00001,S00180,Convenience,153,103.6,103.6,0.0,15850.8,10810.98,5039.82,,False,154,False
2023-03-05,P00001,S00180,Convenience,1,103.6,103.6,0.0,103.6,70.66,32.94,,False,1,True
2023-03-06,P00001,S00180,Convenience,0,103.6,103.6,0.0,0.0,0.0,0.0,,False,0,True
2023-03-07,P00001,S00180,Convenience,0,103.6,103.6,0.0,0.0,0.0,0.0,,False,0,True
2023-03-08,P00001,S00180,Convenience,43,103.6,103.6,0.0,4454.8,3038.38,1416.42,,False,215,False
2023-03-09,P00001,S00180,Convenience,21,103.6,103.6,0.0,2175.6,1483.86,691.74,,False,172,False
2023-03-10,P00001,S00180,Convenience,35,103.6,103.6,0.0,3626.0,2473.1,1152.9,,False,521,False
2023-03-11,P00001,S00180,Convenience,52,103.6,103.6,0.0,5387.2,3674.32,1712.88,,False,486,False
2023-03-12,P00001,S00180,Convenience,38,103.6,103.6,0.0,3936.8,2685.08,1251.72,,False,434,False
2023-03-13,P00001,S00180,Convenience,13,103.6,103.6,0.0,1346.8,918.58,428.22,,False,396,False
2023-03-14,P00001,S00180,Convenience,15,103.6,103.6,0.0,1554.0,1059.9,494.1,,False,383,False
2023-03-15,P00001,S00180,Convenience,27,103.6,103.6,0.0,2797.2,1907.82,889.38,,False,368,False
2023-03-16,P00001,S00180,Convenience,25,103.6,103.6,0.0,2590.0,1766.5,823.5,,False,341,False
2023-03-17,P00001,S00180,Convenience,56,103.6,103.6,0.0,5801.6,3956.96,1844.64,,False,316,False
2023-03-18,P00001,S00180,Convenience,60,103.6,103.6,0.0,6216.0,4239.6,1976.4,,False,260,False
2023-03-19,P00001,S00180,Convenience,31,103.6,103.6,0.0,3211.6,2190.46,1021.14,,False,200,False
2023-03-20,P00001,S00180,Convenience,15,103.6,103.6,0.0,1554.0,1059.9,494.1,,False,169,False
2023-03-21,P00001,S00180,Convenience,12,103.6,103.6,0.0,1243.2,847.92,395.28,,False,154,False
2023-03-22,P00001,S00180,Convenience,27,103.6,103.6,0.0,2797.2,1907.82,889.38,,False,142,False
2023-03-23,P00001,S00180,Convenience,30,103.6,103.6,0.0,3108.0,2119.8,988.2,,False,345,False
2023-03-24,P00001,S00180,Convenience,30,103.6,103.6,0.0,3108.0,2119.8,988.2,,False,315,False
2023-03-25,P00001,S00180,Convenience,12,103.6,103.6,0.0,1243.2,847.92,395.28,,False,285,False
2023-03-26,P00001,S00180,Convenience,62,103.6,103.6,0.0,6423.2,4380.92,2042.28,,False,273,False
2023-03-27,P00001,S00180,Convenience,22,103.6,103.6,0.0,2279.2,1554.52,724.68,,False,211,False
2023-03-28,P00001,S00180,Convenience,16,103.6,103.6,0.0,1657.6,1130.56,527.04,,False,189,False
2023-03-29,P00001,S00180,Convenience,32,103.6,103.6,0.0,3315.2,2261.12,1054.08,,False,173,False
2023-03-30,P00001,S00180,Convenience,19,103.6,103.6,0.0,1968.4,1342.54,625.86,,False,141,False
2023-03-31,P00001,S00180,Convenience,74,103.6,103.6,0.0,7666.4,5228.84,2437.56,,False,122,False
2023-01-01,P00001,S00046,Supermarket,41,101.78,101.78,0.0,4172.98,2897.06,1275.92,,False,676,False
2023-01-02,P00001,S00046,Supermarket,10,101.78,101.78,0.0,1017.8,706.6,311.2,,False,635,False
2023-01-03,P00001,S00046,Supermarket,23,101.78,101.78,0.0,2340.94,1625.18,715.76,,False,625,False
2023-01-04,P00001,S00046,Supermarket,48,101.78,101.78,0.0,4885.44,3391.68,1493.76,,False,602,False
2023-01-05,P00001,S00046,Supermarket,122,101.78,101.78,0.0,12417.16,8620.52,3796.64,,False,554,False
2023-01-06,P00001,S00046,Supermarket,29,101.78,101.78,0.0,2951.62,2049.14,902.48,,False,432,False
2023-01-07,P00001,S00046,Supermarket,45,101.78,101.78,0.0,4580.1,3179.7,1400.4,,False,403,False
2023-01-08,P00001,S00046,Supermarket,29,101.78,101.78,0.0,2951.62,2049.14,902.48,,False,358,False
2023-01-09,P00001,S00046,Supermarket,39,101.78,101.78,0.0,3969.42,2755.74,1213.68,,False,329,False
2023-01-10,P00001,S00046,Supermarket,61,101.78,101.78,0.0,6208.58,4310.26,1898.32,,False,290,False
2023-01-11,P00001,S00046,Supermarket,29,101.78,101.78,0.0,2951.62,2049.14,902.48,,False,229,False
2023-01-12,P00001,S00046,Supermarket,72,101.78,101.78,0.0,7328.16,5087.52,2240.64,,False,555,False
2023-01-13,P00001,S00046,Supermarket,55,101.78,101.78,0.0,5597.9,3886.3,1711.6,,False,483,False
2023-01-14,P00001,S00046,Supermarket,34,101.78,101.78,0.0,3460.52,2402.44,1058.08,,False,428,False
2023-01-15,P00001,S00046,Supermarket,30,101.78,101.78,0.0,3053.4,2119.8,933.6,,False,394,False
2023-01-16,P00001,S00046,Supermarket,8,101.78,101.78,0.0,814.24,565.28,248.96,,False,364,False
2023-01-17,P00001,S00046,Supermarket,28,101.78,101.78,0.0,2849.84,1978.48,871.36,,False,356,False
2023-01-18,P00001,S00046,Supermarket,49,101.78,101.78,0.0,4987.22,3462.34,1524.88,,False,328,False
2023-01-19,P00001,S00046,Supermarket,29,101.78,101.78,0.0,2951.62,2049.14,902.48,,False,279,False
2023-01-20,P00001,S00046,Supermarket,89,101.78,101.78,0.0,9058.42,6288.74,2769.68,,False,250,False
2023-01-21,P00001,S00046,Supermarket,36,101.78,101.78,0.0,3664.08,2543.76,1120.32,,False,161,False
2023-01-22,P00001,S00046,Supermarket,55,101.78,101.78,0.0,5597.9,3886.3,1711.6,,False,468,False
2023-01-23,P00001,S00046,Supermarket,34,101.78,101.78,0.0,3460.52,2402.44,1058.08,,False,413,False
2023-01-24,P00001,S00046,Supermarket,25,101.78,101.78,0.0,2544.5,1766.5,778.0,,False,379,False
2023-01-25,P00001,S00046,Supermarket,46,101.78,101.78,0.0,4681.88,3250.36,1431.52,,False,354,False
2023-01-26,P00001,S00046,Supermarket,65,101.78,101.78,0.0,6615.7,4592.9,2022.8,,False,308,False
2023-01-27,P00001,S00046,Supermarket,47,101.78,101.78,0.0,4783.66,3321.02,1462.64,,False,243,False
2023-01-28,P00001,S00046,Supermarket,46,101.78,101.78,0.0,4681.88,3250.36,1431.52,,False,196,False
2023-01-29,P00001,S00046,Supermarket,54,101.78,101.78,0.0,5496.12,3815.64,1680.48,,False,487,False
2023-01-30,P00001,S00046,Supermarket,42,101.78,101.78,0.0,4274.76,2967.72,1307.04,,False,433,False
2023-01-31,P00001,S00046,Supermarket,7,101.78,101.78,0.0,712.46,494.62,217.84,,False,391,False
2023-02-01,P00001,S00046,Supermarket,63,101.78,101.78,0.0,6412.14,4451.58,1960.56,,False,384,False
2023-02-02,P00001,S00046,Supermarket,39,101.78,101.78,0.0,3969.42,2755.74,1213.68,,False,321,False
2023-02-03,P00001,S00046,Supermarket,57,101.78,101.78,0.0,5801.46,4027.62,1773.84,,False,282,False
2023-02-04,P00001,S00046,Supermarket,65,101.78,101.78,0.0,6615.7,4592.9,2022.8,,False,225,False
2023-02-05,P00001,S00046,Supermarket,44,101.78,101.78,0.0,4478.32,3109.04,1369.28,,False,507,False
2023-02-06,P00001,S00046,Supermarket,15,101.78,101.78,0.0,1526.7,1059.9,466.8,,False,463,False
2023-02-07,P00001,S00046,Supermarket,61,101.78,101.78,0.0,6208.58,4310.26,1898.32,,False,448,False
2023-02-08,P00001,S00046,Supermarket,21,101.78,101.78,0.0,2137.38,1483.86,653.52,,False,387,False
2023-02-09,P00001,S00046,Supermarket,19,101.78,101.78,0.0,1933.82,1342.54,591.28,,False,366,False
2023-02-10,P00001,S00046,Supermarket,71,101.78,101.78,0.0,7226.38,5016.86,2209.52,,False,347,False
2023-02-11,P00001,S00046,Supermarket,27,101.78,101.78,0.0,2748.06,1907.82,840.24,,False,276,False
2023-02-12,P00001,S00046,Supermarket,58,101.78,101.78,0.0,5903.24,4098.28,1804.96,,False,249,False
2023-02-13,P00001,S00046,Supermarket,21,101.78,101.78,0.0,2137.38,1483.86,653.52,,False,191,False
2023-02-14,P00001,S00046,Supermarket,41,101.78,101.78,0.0,4172.98,2897.06,1275.92,,False,556,False
2023-02-15,P00001,S00046,Supermarket,47,101.78,101.78,0.0,4783.66,3321.02,1462.64,,False,515,False
2023-02-16,P00001,S00046,Supermarket,63,101.78,101.78,0.0,6412.14,4451.58,1960.56,,False,468,False
2023-02-17,P00001,S00046,Supermarket,44,101.78,101.78,0.0,4478.32,3109.04,1369.28,,False,405,False
2023-02-18,P00001,S00046,Supermarket,25,101.78,101.78,0.0,2544.5,1766.5,778.0,,False,361,False
2023-02-19,P00001,S00046,Supermarket,46,101.78,101.78,0.0,4681.88,3250.36,1431.52,,False,336,False
2023-02-20,P00001,S00046,Supermarket,42,101.78,101.78,0.0,4274.76,2967.72,1307.04,,False,290,False
2023-02-21,P00001,S00046,Supermarket,43,101.78,73.11,28.17,3143.73,3038.38,105.35,PR0000095,True,248,False
2023-02-22,P00001,S00046,Supermarket,96,101.78,73.11,28.17,7018.56,6783.36,235.2,PR0000095,True,205,False
2023-02-23,P00001,S00046,Supermarket,88,101.78,73.11,28.17,6433.68,6218.08,215.6,PR0000095,True,466,False
2023-02-24,P00001,S00046,Supermarket,63,101.78,73.11,28.17,4605.93,4451.58,154.35,PR0000095,True,378,False
2023-02-25,P00001,S00046,Supermarket,133,101.78,73.11,28.17,9723.63,9397.78,325.85,PR0000095,True,315,False
2023-02-26,P00001,S00046,Supermarket,102,101.78,73.11,28.17,7457.22,7207.32,249.9,PR0000095,True,182,False
2023-02-27,P00001,S00046,Supermarket,82,101.78,73.11,28.17,5995.02,5794.12,200.9,PR0000095,True,493,False
2023-02-28,P00001,S00046,Supermarket,41,101.78,73.11,28.17,2997.51,2897.06,100.45,PR0000095,True,411,False
2023-03-01,P00001,S00046,Supermarket,76,101.78,73.11,28.17,5556.36,5370.16,186.2,PR0000095,True,370,False
2023-03-02,P00001,S00046,Supermarket,131,101.78,73.11,28.17,9577.41,9256.46,320.95,PR0000095,True,794,False
2023-03-03,P00001,S00046,Supermarket,290,101.78,73.11,28.17,21201.9,20491.4,710.5,PR0000095,True,663,False
2023-03-04,P00001,S00046,Supermarket,215,101.78,73.11,28.17,15718.65,15191.9,526.75,PR0000095,True,373,False
2023-03-05,P00001,S00046,Supermarket,158,101.78,73.11,28.17,11551.38,11164.28,387.1,PR0000095,True,158,True
2023-03-06,P00001,S00046,Supermarket,0,101.78,73.11,28.17,0.0,0.0,0.0,PR0000095,True,0,True
2023-03-07,P00001,S00046,Supermarket,131,101.78,73.11,28.17,9577.41,9256.46,320.95,PR0000095,True,1059,False
2023-03-08,P00001,S00046,Supermarket,116,101.78,73.11,28.17,8480.76,8196.56,284.2,PR0000095,True,928,False
2023-03-09,P00001,S00046,Supermarket,50,101.78,101.78,0.0,5089.0,3533.0,1556.0,,False,812,False
2023-03-10,P00001,S00046,Supermarket,34,101.78,101.78,0.0,3460.52,2402.44,1058.08,,False,762,False
2023-03-11,P00001,S00046,Supermarket,39,101.78,101.78,0.0,3969.42,2755.74,1213.68,,False,1789,False
2023-03-12,P00001,S00046,Supermarket,34,101.78,101.78,0.0,3460.52,2402.44,1058.08,,False,1750,False
2023-03-13,P00001,S00046,Supermarket,27,101.78,101.78,0.0,2748.06,1907.82,840.24,,False,1716,False
2023-03-14,P00001,S00046,Supermarket,58,101.78,101.78,0.0,5903.24,4098.28,1804.96,,False,1689,False
2023-03-15,P00001,S00046,Supermarket,50,101.78,101.78,0.0,5089.0,3533.0,1556.0,,False,1631,False
2023-03-16,P00001,S00046,Supermarket,20,101.78,101.78,0.0,2035.6,1413.2,622.4,,False,1581,False
2023-03-17,P00001,S00046,Supermarket,59,101.78,101.78,0.0,6005.02,4168.94,1836.08,,False,1561,False
2023-03-18,P00001,S00046,Supermarket,49,101.78,101.78,0.0,4987.22,3462.34,1524.88,,False,1502,False
2023-03-19,P00001,S00046,Supermarket,64,101.78,101.78,0.0,6513.92,4522.24,1991.68,,False,1453,False
2023-03-20,P00001,S00046,Supermarket,85,101.78,101.78,0.0,8651.3,6006.1,2645.2,,False,1389,False
2023-03-21,P00001,S00046,Supermarket,60,101.78,101.78,0.0,6106.8,4239.6,1867.2,,False,1304,False
2023-03-22,P00001,S00046,Supermarket,65,101.78,101.78,0.0,6615.7,4592.9,2022.8,,False,1244,False
2023-03-23,P00001,S00046,Supermarket,56,101.78,101.78,0.0,5699.68,3956.96,1742.72,,False,1179,False
2023-03-24,P00001,S00046,Supermarket,36,101.78,101.78,0.0,3664.08,2543.76,1120.32,,False,1123,False
2023-03-25,P00001,S00046,Supermarket,128,100.45,100.45,0.0,12857.6,9044.48,3813.12,,False,1087,False
2023-03-26,P00001,S00046,Supermarket,74,100.45,100.45,0.0,7433.3,5228.84,2204.46,,False,959,False
2023-03-27,P00001,S00046,Supermarket,51,100.45,100.45,0.0,5122.95,3603.66,1519.29,,False,885,False
2023-03-28,P00001,S00046,Supermarket,83,100.45,100.45,0.0,8337.35,5864.78,2472.57,,False,834,False
2023-03-29,P00001,S00046,Supermarket,47,100.45,100.45,0.0,4721.15,3321.02,1400.13,,False,751,False
2023-03-30,P00001,S00046,Supermarket,78,100.45,100.45,0.0,7835.1,5511.48,2323.62,,False,704,False
2023-03-31,P00001,S00046,Supermarket,78,100.45,100.45,0.0,7835.1,5511.48,2323.62,,False,626,False
2023-01-01,P00001,S00030,Wholesale,31,99.72,99.72,0.0,3091.32,2190.46,900.86,,False,959,False
2023-01-02,P00001,S00030,Wholesale,22,99.72,99.72,0.0,2193.84,1554.52,639.32,,False,928,False
2023-01-03,P00001,S00030,Wholesale,57,99.72,99.72,0.0,5684.04,4027.62,1656.42,,False,906,False
2023-01-04,P00001,S00030,Wholesale,46,99.72,99.72,0.0,4587.12,3250.36,1336.76,,False,849,False
2023-01-05,P00001,S00030,Wholesale,106,99.72,99.72,0.0,10570.32,7489.96,3080.36,,False,803,False
2023-01-06,P00001,S00030,Wholesale,65,99.72,99.72,0.0,6481.8,4592.9,1888.9,,False,697,False
2023-01-07,P00001,S00030,Wholesale,165,99.72,99.72,0.0,16453.8,11658.9,4794.9,,False,632,False
2023-01-08,P00001,S00030,Wholesale,69,99.72,99.72,0.0,6880.68,4875.54,2005.14,,False,467,False
2023-01-09,P00001,S00030,Wholesale,24,99.72,99.72,0.0,2393.28,1695.84,697.44,,False,398,False
2023-01-10,P00001,S00030,Wholesale,93,99.72,99.72,0.0,9273.96,6571.38,2702.58,,False,374,False
2023-01-11,P00001,S00030,Wholesale,109,99.72,99.72,0.0,10869.48,7701.94,3167.54,,False,281,False
2023-01-12,P00001,S00030,Wholesale,73,99.72,99.72,0.0,7279.56,5158.18,2121.38,,False,172,False
2023-01-13,P00001,S00030,Wholesale,61,99.72,99.72,0.0,6082.92,4310.26,1772.66,,False,99,False
2023-01-14,P00001,S00030,Wholesale,38,99.72,99.72,0.0,3789.36,2685.08,1104.28,,False,38,True
2023-01-15,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-01-16,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-01-17,P00001,S00030,Wholesale,56,99.72,99.72,0.0,5584.32,3956.96,1627.36,,False,978,False
2023-01-18,P00001,S00030,Wholesale,51,99.72,99.72,0.0,5085.72,3603.66,1482.06,,False,922,False
2023-01-19,P00001,S00030,Wholesale,124,99.72,99.72,0.0,12365.28,8761.84,3603.44,,False,871,False
2023-01-20,P00001,S00030,Wholesale,44,99.72,99.72,0.0,4387.68,3109.04,1278.64,,False,747,False
2023-01-21,P00001,S00030,Wholesale,68,99.72,99.72,0.0,6780.96,4804.88,1976.08,,False,703,False
2023-01-22,P00001,S00030,Wholesale,53,99.72,99.72,0.0,5285.16,3744.98,1540.18,,False,635,False
2023-01-23,P00001,S00030,Wholesale,78,99.72,99.72,0.0,7778.16,5511.48,2266.68,,False,582,False
2023-01-24,P00001,S00030,Wholesale,34,99.72,99.72,0.0,3390.48,2402.44,988.04,,False,504,False
2023-01-25,P00001,S00030,Wholesale,39,99.72,99.72,0.0,3889.08,2755.74,1133.34,,False,470,False
2023-01-26,P00001,S00030,Wholesale,124,99.72,99.72,0.0,12365.28,8761.84,3603.44,,False,431,False
2023-01-27,P00001,S00030,Wholesale,48,99.72,99.72,0.0,4786.56,3391.68,1394.88,,False,307,False
2023-01-28,P00001,S00030,Wholesale,148,99.72,99.72,0.0,14758.56,10457.68,4300.88,,False,259,False
2023-01-29,P00001,S00030,Wholesale,43,99.72,99.72,0.0,4287.96,3038.38,1249.58,,False,111,False
2023-01-30,P00001,S00030,Wholesale,58,99.72,99.72,0.0,5783.76,4098.28,1685.48,,False,68,False
2023-01-31,P00001,S00030,Wholesale,10,99.72,99.72,0.0,997.2,706.6,290.6,,False,10,True
2023-02-01,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-02-02,P00001,S00030,Wholesale,121,99.72,99.72,0.0,12066.12,8549.86,3516.26,,False,978,False
2023-02-03,P00001,S00030,Wholesale,59,99.72,99.72,0.0,5883.48,4168.94,1714.54,,False,857,False
2023-02-04,P00001,S00030,Wholesale,42,99.72,99.72,0.0,4188.24,2967.72,1220.52,,False,798,False
2023-02-05,P00001,S00030,Wholesale,68,99.72,99.72,0.0,6780.96,4804.88,1976.08,,False,756,False
2023-02-06,P00001,S00030,Wholesale,99,99.72,99.72,0.0,9872.28,6995.34,2876.94,,False,688,False
2023-02-07,P00001,S00030,Wholesale,75,99.72,99.72,0.0,7479.0,5299.5,2179.5,,False,589,False
2023-02-08,P00001,S00030,Wholesale,57,99.72,99.72,0.0,5684.04,4027.62,1656.42,,False,514,False
2023-02-09,P00001,S00030,Wholesale,176,99.72,99.72,0.0,17550.72,12436.16,5114.56,,False,457,False
2023-02-10,P00001,S00030,Wholesale,113,99.72,99.72,0.0,11268.36,7984.58,3283.78,,False,281,False
2023-02-11,P00001,S00030,Wholesale,88,99.72,99.72,0.0,8775.36,6218.08,2557.28,,False,168,False
2023-02-12,P00001,S00030,Wholesale,63,99.72,99.72,0.0,6282.36,4451.58,1830.78,,False,80,False
2023-02-13,P00001,S00030,Wholesale,17,99.72,99.72,0.0,1695.24,1201.22,494.02,,False,17,True
2023-02-14,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-02-15,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-02-16,P00001,S00030,Wholesale,107,99.72,99.72,0.0,10670.04,7560.62,3109.42,,False,1132,False
2023-02-17,P00001,S00030,Wholesale,116,99.72,99.72,0.0,11567.52,8196.56,3370.96,,False,1025,False
2023-02-18,P00001,S00030,Wholesale,100,99.72,99.72,0.0,9972.0,7066.0,2906.0,,False,909,False
2023-02-19,P00001,S00030,Wholesale,105,99.72,99.72,0.0,10470.6,7419.3,3051.3,,False,809,False
2023-02-20,P00001,S00030,Wholesale,98,99.72,99.72,0.0,9772.56,6924.68,2847.88,,False,704,False
2023-02-21,P00001,S00030,Wholesale,42,99.72,99.72,0.0,4188.24,2967.72,1220.52,,False,606,False
2023-02-22,P00001,S00030,Wholesale,100,99.72,99.72,0.0,9972.0,7066.0,2906.0,,False,564,False
2023-02-23,P00001,S00030,Wholesale,143,99.72,99.72,0.0,14259.96,10104.38,4155.58,,False,464,False
2023-02-24,P00001,S00030,Wholesale,35,99.72,99.72,0.0,3490.2,2473.1,1017.1,,False,321,False
2023-02-25,P00001,S00030,Wholesale,96,99.72,99.72,0.0,9573.12,6783.36,2789.76,,False,286,False
2023-02-26,P00001,S00030,Wholesale,155,99.72,99.72,0.0,15456.6,10952.3,4504.3,,False,190,False
2023-02-27,P00001,S00030,Wholesale,35,99.72,90.28,9.47,3159.8,2473.1,686.7,PR0000107,True,35,True
2023-02-28,P00001,S00030,Wholesale,0,99.72,90.28,9.47,0.0,0.0,0.0,PR0000107,True,0,True
2023-03-01,P00001,S00030,Wholesale,0,99.72,90.28,9.47,0.0,0.0,0.0,PR0000107,True,0,True
2023-03-02,P00001,S00030,Wholesale,160,99.72,90.28,9.47,14444.8,11305.6,3139.2,PR0000107,True,1309,False
2023-03-03,P00001,S00030,Wholesale,223,99.72,90.28,9.47,20132.44,15757.18,4375.26,PR0000107,True,1149,False
2023-03-04,P00001,S00030,Wholesale,327,99.72,90.28,9.47,29521.56,23105.82,6415.74,PR0000107,True,926,False
2023-03-05,P00001,S00030,Wholesale,131,99.72,90.28,9.47,11826.68,9256.46,2570.22,PR0000107,True,599,False
2023-03-06,P00001,S00030,Wholesale,162,99.72,90.28,9.47,14625.36,11446.92,3178.44,PR0000107,True,468,False
2023-03-07,P00001,S00030,Wholesale,171,99.72,90.28,9.47,15437.88,12082.86,3355.02,PR0000107,True,306,False
2023-03-08,P00001,S00030,Wholesale,135,99.72,90.28,9.47,12187.8,9539.1,2648.7,PR0000107,True,135,True
2023-03-09,P00001,S00030,Wholesale,0,99.72,90.28,9.47,0.0,0.0,0.0,PR0000107,True,0,True
2023-03-10,P00001,S00030,Wholesale,0,99.72,90.28,9.47,0.0,0.0,0.0,PR0000107,True,0,True
2023-03-11,P00001,S00030,Wholesale,0,99.72,90.28,9.47,0.0,0.0,0.0,PR0000107,True,0,True
2023-03-12,P00001,S00030,Wholesale,372,99.72,90.28,9.47,33584.16,26285.52,7298.64,PR0000107,True,1920,False
2023-03-13,P00001,S00030,Wholesale,114,99.72,90.28,9.47,10291.92,8055.24,2236.68,PR0000107,True,1548,False
2023-03-14,P00001,S00030,Wholesale,84,99.72,90.28,9.47,7583.52,5935.44,1648.08,PR0000107,True,1434,False
2023-03-15,P00001,S00030,Wholesale,125,99.72,90.28,9.47,11285.0,8832.5,2452.5,PR0000107,True,1350,False
2023-03-16,P00001,S00030,Wholesale,94,99.72,90.28,9.47,8486.32,6642.04,1844.28,PR0000107,True,1225,False
2023-03-17,P00001,S00030,Wholesale,196,99.72,99.72,0.0,19545.12,13849.36,5695.76,,False,1131,False
2023-03-18,P00001,S00030,Wholesale,79,99.72,99.72,0.0,7877.88,5582.14,2295.74,,False,935,False
2023-03-19,P00001,S00030,Wholesale,32,99.72,99.72,0.0,3191.04,2261.12,929.92,,False,856,False
2023-03-20,P00001,S00030,Wholesale,30,99.72,99.72,0.0,2991.6,2119.8,871.8,,False,824,False
2023-03-21,P00001,S00030,Wholesale,170,99.72,99.72,0.0,16952.4,12012.2,4940.2,,False,794,False
2023-03-22,P00001,S00030,Wholesale,86,99.72,99.72,0.0,8575.92,6076.76,2499.16,,False,624,False
2023-03-23,P00001,S00030,Wholesale,101,99.72,99.72,0.0,10071.72,7136.66,2935.06,,False,538,False
2023-03-24,P00001,S00030,Wholesale,180,99.72,99.72,0.0,17949.6,12718.8,5230.8,,False,437,False
2023-03-25,P00001,S00030,Wholesale,110,99.72,99.72,0.0,10969.2,7772.6,3196.6,,False,257,False
2023-03-26,P00001,S00030,Wholesale,95,99.72,99.72,0.0,9473.4,6712.7,2760.7,,False,147,False
2023-03-27,P00001,S00030,Wholesale,52,99.72,99.72,0.0,5185.44,3674.32,1511.12,,False,52,True
2023-03-28,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-03-29,P00001,S00030,Wholesale,0,99.72,99.72,0.0,0.0,0.0,0.0,,False,0,True
2023-03-30,P00001,S00030,Wholesale,109,99.72,99.72,0.0,10869.48,7701.94,3167.54,,False,1657,False
2023-03-31,P00001,S00030,Wholesale,55,99.72,99.72,0.0,5484.6,3886.3,1598.3,,False,1548,False
2023-01-01,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-02,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-03,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
2023-01-04,P00002,S00053,Wholesale,0,68.15,68.15,0.0,0.0,0.0,0.0,,False,570,False
