transaction_id,date,product_id,store_id,customer_id,units,regular_price,selling_price,discount_percentage,revenue,cost,gross_profit,promotion_id,channel
T0000000458,2023-03-02,P00140,S00139,C0017536,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000459,2023-03-02,P00140,S00139,C0020520,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000460,2023-03-02,P00140,S00139,C0000854,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000461,2023-03-02,P00140,S00139,C0004132,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000462,2023-03-02,P00140,S00139,C0012437,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000463,2023-03-02,P00140,S00139,C0000343,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000464,2023-03-02,P00140,S00139,C0014366,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000465,2023-03-02,P00140,S00139,C0009025,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000466,2023-03-02,P00140,S00139,C0015822,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000467,2023-03-02,P00140,S00139,C0003733,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000468,2023-03-02,P00140,S00139,C0005216,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000469,2023-03-02,P00140,S00139,C0019331,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000470,2023-03-02,P00140,S00139,C0009576,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000471,2023-03-02,P00140,S00139,C0005597,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000472,2023-03-02,P00140,S00139,C0004543,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000473,2023-03-02,P00140,S00139,C0022498,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000474,2023-03-02,P00140,S00139,C0025176,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000475,2023-03-02,P00140,S00139,C0004447,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000476,2023-03-02,P00140,S00139,C0028116,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000477,2023-03-02,P00140,S00139,C0003925,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000478,2023-03-02,P00140,S00139,C0016620,5,286.36,286.36,0.0,1431.8,866.4,565.4,,Wholesale
T0000000479,2023-03-02,P00140,S00139,C0006980,4,286.36,286.36,0.0,1145.44,693.12,452.32,,Wholesale
T0000000480,2023-03-02,P00140,S00139,C0005145,4,286.36,286.36,0.0,1145.44,693.12,452.32,,Wholesale
T0000000481,2023-03-02,P00140,S00139,C0024883,4,286.36,286.36,0.0,1145.44,693.12,452.32,,Wholesale
T0000000482,2023-01-30,P00130,S00015,C0011838,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000483,2023-01-30,P00130,S00015,C0020429,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000484,2023-01-30,P00130,S00015,C0000919,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000485,2023-01-30,P00130,S00015,C0026219,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000486,2023-01-30,P00130,S00015,C0023166,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000487,2023-01-30,P00130,S00015,C0005525,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000488,2023-01-30,P00130,S00015,C0005790,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000489,2023-01-30,P00130,S00015,C0027804,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000490,2023-01-30,P00130,S00015,C0003578,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000491,2023-01-30,P00130,S00015,C0001016,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000492,2023-01-30,P00130,S00015,C0015699,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000493,2023-01-30,P00130,S00015,C0024976,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000494,2023-01-30,P00130,S00015,C0003055,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000495,2023-01-30,P00130,S00015,C0012100,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000496,2023-01-30,P00130,S00015,C0029259,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000497,2023-01-30,P00130,S00015,C0001365,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000498,2023-01-30,P00130,S00015,C0016047,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000499,2023-01-30,P00130,S00015,C0018744,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000500,2023-01-30,P00130,S00015,C0015652,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000501,2023-01-30,P00130,S00015,C0022741,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000502,2023-01-30,P00130,S00015,C0022721,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000503,2023-01-30,P00130,S00015,C0017335,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000504,2023-01-30,P00130,S00015,C0021042,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000505,2023-01-30,P00130,S00015,C0016303,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000506,2023-01-30,P00130,S00015,C0000713,1,326.37,326.37,0.0,326.37,164.87,161.5,,E-commerce
T0000000507,2023-02-15,P00132,S00176,C0013500,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000508,2023-02-15,P00132,S00176,C0026728,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000509,2023-02-15,P00132,S00176,C0018834,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000510,2023-02-15,P00132,S00176,C0005382,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000511,2023-02-15,P00132,S00176,C0014892,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000512,2023-02-15,P00132,S00176,C0019845,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000513,2023-02-15,P00132,S00176,C0018240,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000514,2023-02-15,P00132,S00176,C0024611,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000515,2023-02-15,P00132,S00176,C0012089,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000516,2023-02-15,P00132,S00176,C0002998,1,82.8,82.8,0.0,82.8,45.97,36.83,,E-commerce
T0000000517,2023-02-22,P00164,S00092,C0008827,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000518,2023-02-22,P00164,S00092,C0009627,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000519,2023-02-22,P00164,S00092,C0025790,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000520,2023-02-22,P00164,S00092,C0024520,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000521,2023-02-22,P00164,S00092,C0004148,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000522,2023-02-22,P00164,S00092,C0021584,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000523,2023-02-22,P00164,S00092,C0019069,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000524,2023-02-22,P00164,S00092,C0019577,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000525,2023-02-22,P00164,S00092,C0009311,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000526,2023-02-22,P00164,S00092,C0003974,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000527,2023-02-22,P00164,S00092,C0015433,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000528,2023-02-22,P00164,S00092,C0028792,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000529,2023-02-22,P00164,S00092,C0019381,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000530,2023-02-22,P00164,S00092,C0020166,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000531,2023-02-22,P00164,S00092,C0011924,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000532,2023-02-22,P00164,S00092,C0008794,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000533,2023-02-22,P00164,S00092,C0011201,2,65.48,65.48,0.0,130.96,76.48,54.48,,Hypermarket
T0000000534,2023-02-22,P00164,S00092,C0027908,1,65.48,65.48,0.0,65.48,38.24,27.24,,Hypermarket
T0000000535,2023-02-16,P00042,S00148,C0002345,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000536,2023-02-16,P00042,S00148,C0000568,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000537,2023-02-16,P00042,S00148,C0004542,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000538,2023-02-16,P00042,S00148,C0018173,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000539,2023-02-16,P00042,S00148,C0003975,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000540,2023-02-16,P00042,S00148,C0019668,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000541,2023-02-16,P00042,S00148,C0028767,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000542,2023-02-16,P00042,S00148,C0001426,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000543,2023-02-16,P00042,S00148,C0003100,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000544,2023-02-16,P00042,S00148,C0022553,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000545,2023-02-16,P00042,S00148,C0024269,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000546,2023-02-16,P00042,S00148,C0019381,2,42.27,42.27,0.0,84.54,52.46,32.08,,Wholesale
T0000000547,2023-02-26,P00278,S00048,C0029764,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000548,2023-02-26,P00278,S00048,C0009269,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000549,2023-02-26,P00278,S00048,C0006063,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000550,2023-02-26,P00278,S00048,C0006600,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000551,2023-02-26,P00278,S00048,C0001834,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000552,2023-02-26,P00278,S00048,C0028671,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000553,2023-02-26,P00278,S00048,C0008968,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000554,2023-02-26,P00278,S00048,C0006775,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000555,2023-02-26,P00278,S00048,C0022246,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000556,2023-02-26,P00278,S00048,C0020758,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000557,2023-02-26,P00278,S00048,C0010381,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000558,2023-02-26,P00278,S00048,C0004554,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000559,2023-02-26,P00278,S00048,C0020035,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000560,2023-02-26,P00278,S00048,C0006996,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000561,2023-02-26,P00278,S00048,C0018400,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000562,2023-02-26,P00278,S00048,C0017881,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000563,2023-02-26,P00278,S00048,C0012884,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000564,2023-02-26,P00278,S00048,C0000862,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000565,2023-02-26,P00278,S00048,C0011797,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000566,2023-02-26,P00278,S00048,C0002300,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000567,2023-02-26,P00278,S00048,C0025879,1,888.39,888.39,0.0,888.39,475.08,413.31,,Supermarket
T0000000568,2023-02-11,P00187,S00187,C0022154,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000569,2023-02-11,P00187,S00187,C0022692,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000570,2023-02-11,P00187,S00187,C0009618,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000571,2023-02-11,P00187,S00187,C0000728,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000572,2023-02-11,P00187,S00187,C0023204,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000573,2023-02-11,P00187,S00187,C0007429,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000574,2023-02-11,P00187,S00187,C0015787,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000575,2023-02-11,P00187,S00187,C0014592,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000576,2023-02-11,P00187,S00187,C0008378,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000577,2023-02-11,P00187,S00187,C0016454,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000578,2023-02-11,P00187,S00187,C0010398,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000579,2023-02-11,P00187,S00187,C0000243,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000580,2023-02-11,P00187,S00187,C0010313,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000581,2023-02-11,P00187,S00187,C0019737,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000582,2023-02-11,P00187,S00187,C0015511,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000583,2023-02-11,P00187,S00187,C0001729,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000584,2023-02-11,P00187,S00187,C0006599,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000585,2023-02-11,P00187,S00187,C0025388,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000586,2023-02-11,P00187,S00187,C0015424,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000587,2023-02-11,P00187,S00187,C0008861,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000588,2023-02-11,P00187,S00187,C0027026,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000589,2023-02-11,P00187,S00187,C0027138,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000590,2023-02-11,P00187,S00187,C0010428,2,155.51,145.38,6.51,290.76,198.62,92.14,PR0056382,Wholesale
T0000000591,2023-02-11,P00187,S00187,C0021129,1,155.51,145.38,6.51,145.38,99.31,46.07,PR0056382,Wholesale
T0000000592,2023-02-11,P00187,S00187,C0009377,1,155.51,145.38,6.51,145.38,99.31,46.07,PR0056382,Wholesale
T0000000593,2023-03-24,P00027,S00049,C0001123,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000594,2023-03-24,P00027,S00049,C0012098,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000595,2023-03-24,P00027,S00049,C0026714,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000596,2023-03-24,P00027,S00049,C0007695,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000597,2023-03-24,P00027,S00049,C0007717,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000598,2023-03-24,P00027,S00049,C0029887,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000599,2023-03-24,P00027,S00049,C0017378,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000600,2023-03-24,P00027,S00049,C0017866,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000601,2023-03-24,P00027,S00049,C0001927,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000602,2023-03-24,P00027,S00049,C0021075,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000603,2023-03-24,P00027,S00049,C0002350,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000604,2023-03-24,P00027,S00049,C0005298,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000605,2023-03-24,P00027,S00049,C0019700,2,93.15,93.15,0.0,186.3,123.32,62.98,,Convenience
T0000000606,2023-03-24,P00027,S00049,C0018295,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000607,2023-03-24,P00027,S00049,C0016338,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000608,2023-03-24,P00027,S00049,C0018805,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000609,2023-03-24,P00027,S00049,C0020777,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000610,2023-03-24,P00027,S00049,C0002586,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000611,2023-03-24,P00027,S00049,C0012427,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000612,2023-03-24,P00027,S00049,C0013630,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000613,2023-03-24,P00027,S00049,C0029300,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000614,2023-03-24,P00027,S00049,C0013508,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000615,2023-03-24,P00027,S00049,C0015435,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000616,2023-03-24,P00027,S00049,C0009453,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000617,2023-03-24,P00027,S00049,C0006628,1,93.15,93.15,0.0,93.15,61.66,31.49,,Convenience
T0000000618,2023-02-07,P00004,S00126,C0006300,9,37.11,37.11,0.0,333.99,202.77,131.22,,Hypermarket
T0000000619,2023-02-07,P00004,S00126,C0022919,9,37.11,37.11,0.0,333.99,202.77,131.22,,Hypermarket
T0000000620,2023-02-07,P00004,S00126,C0019856,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000621,2023-02-07,P00004,S00126,C0002704,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000622,2023-02-07,P00004,S00126,C0016356,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000623,2023-02-07,P00004,S00126,C0023381,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000624,2023-02-07,P00004,S00126,C0029220,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000625,2023-02-07,P00004,S00126,C0014855,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000626,2023-02-07,P00004,S00126,C0022805,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000627,2023-02-07,P00004,S00126,C0006618,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000628,2023-02-07,P00004,S00126,C0005850,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000629,2023-02-07,P00004,S00126,C0009385,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000630,2023-02-07,P00004,S00126,C0025737,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000631,2023-02-07,P00004,S00126,C0005277,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000632,2023-02-07,P00004,S00126,C0018139,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000633,2023-02-07,P00004,S00126,C0014826,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000634,2023-02-07,P00004,S00126,C0017400,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000635,2023-02-07,P00004,S00126,C0020582,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000636,2023-02-07,P00004,S00126,C0013679,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000637,2023-02-07,P00004,S00126,C0005879,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000638,2023-02-07,P00004,S00126,C0012516,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000639,2023-02-07,P00004,S00126,C0025080,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000640,2023-02-07,P00004,S00126,C0013071,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000641,2023-02-07,P00004,S00126,C0028471,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000642,2023-02-07,P00004,S00126,C0029094,8,37.11,37.11,0.0,296.88,180.24,116.64,,Hypermarket
T0000000643,2023-03-26,P00278,S00176,C0027017,2,876.33,876.33,0.0,1752.66,950.16,802.5,,E-commerce
T0000000644,2023-03-26,P00278,S00176,C0020625,2,876.33,876.33,0.0,1752.66,950.16,802.5,,E-commerce
T0000000645,2023-03-26,P00278,S00176,C0010602,2,876.33,876.33,0.0,1752.66,950.16,802.5,,E-commerce
T0000000646,2023-03-26,P00278,S00176,C0014697,2,876.33,876.33,0.0,1752.66,950.16,802.5,,E-commerce
T0000000647,2023-03-26,P00278,S00176,C0021022,2,876.33,876.33,0.0,1752.66,950.16,802.5,,E-commerce
T0000000648,2023-03-26,P00278,S00176,C0020863,1,876.33,876.33,0.0,876.33,475.08,401.25,,E-commerce
T0000000649,2023-03-15,P00118,S00184,C0020610,2,191.56,191.56,0.0,383.12,225.24,157.88,,Supermarket
T0000000650,2023-03-15,P00118,S00184,C0002390,2,191.56,191.56,0.0,383.12,225.24,157.88,,Supermarket
T0000000651,2023-03-15,P00118,S00184,C0028861,2,191.56,191.56,0.0,383.12,225.24,157.88,,Supermarket
T0000000652,2023-03-15,P00118,S00184,C0016121,2,191.56,191.56,0.0,383.12,225.24,157.88,,Supermarket
T0000000653,2023-03-15,P00118,S00184,C0007431,2,191.56,191.56,0.0,383.12,225.24,157.88,,Supermarket
T0000000654,2023-03-15,P00118,S00184,C0014832,2,191.56,191.56,0.0,383.12,225.24,157.88,,Supermarket
T0000000655,2023-03-15,P00118,S00184,C0022615,1,191.56,191.56,0.0,191.56,112.62,78.94,,Supermarket
T0000000656,2023-01-22,P00098,S00071,C0015645,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000657,2023-01-22,P00098,S00071,C0028202,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000658,2023-01-22,P00098,S00071,C0001202,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000659,2023-01-22,P00098,S00071,C0028057,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000660,2023-01-22,P00098,S00071,C0008077,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000661,2023-01-22,P00098,S00071,C0007930,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000662,2023-01-22,P00098,S00071,C0017112,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000663,2023-01-22,P00098,S00071,C0018199,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000664,2023-01-22,P00098,S00071,C0020792,6,63.53,63.53,0.0,381.18,237.12,144.06,,Wholesale
T0000000665,2023-01-22,P00098,S00071,C0006763,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000666,2023-01-22,P00098,S00071,C0022145,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000667,2023-01-22,P00098,S00071,C0016157,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000668,2023-01-22,P00098,S00071,C0023305,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000669,2023-01-22,P00098,S00071,C0007247,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000670,2023-01-22,P00098,S00071,C0017670,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000671,2023-01-22,P00098,S00071,C0002379,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000672,2023-01-22,P00098,S00071,C0002824,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000673,2023-01-22,P00098,S00071,C0014235,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000674,2023-01-22,P00098,S00071,C0002619,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000675,2023-01-22,P00098,S00071,C0017014,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000676,2023-01-22,P00098,S00071,C0003948,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000677,2023-01-22,P00098,S00071,C0021195,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000678,2023-01-22,P00098,S00071,C0023502,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000679,2023-01-22,P00098,S00071,C0020170,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000680,2023-01-22,P00098,S00071,C0010220,5,63.53,63.53,0.0,317.65,197.6,120.05,,Wholesale
T0000000681,2023-01-06,P00096,S00135,C0000249,6,42.52,42.52,0.0,255.12,150.48,104.64,,E-commerce
T0000000682,2023-01-06,P00096,S00135,C0021067,6,42.52,42.52,0.0,255.12,150.48,104.64,,E-commerce
T0000000683,2023-01-06,P00096,S00135,C0007397,6,42.52,42.52,0.0,255.12,150.48,104.64,,E-commerce
T0000000684,2023-01-06,P00096,S00135,C0022134,6,42.52,42.52,0.0,255.12,150.48,104.64,,E-commerce
T0000000685,2023-01-06,P00096,S00135,C0016013,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000686,2023-01-06,P00096,S00135,C0003205,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000687,2023-01-06,P00096,S00135,C0024941,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000688,2023-01-06,P00096,S00135,C0018773,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000689,2023-01-06,P00096,S00135,C0008429,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
T0000000690,2023-01-06,P00096,S00135,C0010951,5,42.52,42.52,0.0,212.6,125.4,87.2,,E-commerce
